source_spanish,reference_english,model_decode,prediction,token_overlap,length_ratio,error_tag
prometí que no se lo contaría a él .,i promised not to tell him .,transformer_beam,he won t do what he did .,0.14285714285714285,1.1428571428571428,low_keyword_overlap
prometí que no se lo contaría a él .,i promised not to tell him .,transformer_greedy,he won t do what he did .,0.14285714285714285,1.1428571428571428,low_keyword_overlap
llevamos tres años casados .,we have been married for three years .,seq2seq_beam,we have three years old .,0.625,0.75,semantic_or_grammar_error
llevamos tres años casados .,we have been married for three years .,seq2seq_greedy,we have been married three years old .,0.875,1.0,semantic_or_grammar_error
llevamos tres años casados .,we have been married for three years .,transformer_beam,we got married three years old .,0.625,0.875,semantic_or_grammar_error
llevamos tres años casados .,we have been married for three years .,transformer_greedy,we got married three years old .,0.625,0.875,semantic_or_grammar_error
en verdad quiero hablar contigo .,i very much want to speak with you .,seq2seq_beam,i m really want to talk to you .,0.5555555555555556,1.0,semantic_or_grammar_error
en verdad quiero hablar contigo .,i very much want to speak with you .,seq2seq_greedy,i m really want to talk to you .,0.5555555555555556,1.0,semantic_or_grammar_error
en verdad quiero hablar contigo .,i very much want to speak with you .,transformer_beam,i want to talk to you in a truth .,0.5555555555555556,1.1111111111111112,semantic_or_grammar_error
en verdad quiero hablar contigo .,i very much want to speak with you .,transformer_greedy,i want to talk to you in a truth .,0.5555555555555556,1.1111111111111112,semantic_or_grammar_error
el niño poco a poco hizo algunos nuevos amigos .,the small boy slowly made some new friends .,seq2seq_beam,the little little little little money to be friends .,0.3333333333333333,1.1111111111111112,semantic_or_grammar_error
el niño poco a poco hizo algunos nuevos amigos .,the small boy slowly made some new friends .,seq2seq_greedy,the little little little little money to friends friends .,0.3333333333333333,1.1111111111111112,semantic_or_grammar_error
el niño poco a poco hizo algunos nuevos amigos .,the small boy slowly made some new friends .,transformer_beam,the little boy did .,0.3333333333333333,0.5555555555555556,under_translation
el niño poco a poco hizo algunos nuevos amigos .,the small boy slowly made some new friends .,transformer_greedy,the little boy made a little three little friends .,0.5555555555555556,1.1111111111111112,semantic_or_grammar_error
ellos siguieron peleando contra los invasores año tras año .,they continued fighting against the invaders year after year .,seq2seq_beam,they kept to the the the last year after year .,0.5555555555555556,1.1,semantic_or_grammar_error
ellos siguieron peleando contra los invasores año tras año .,they continued fighting against the invaders year after year .,seq2seq_greedy,they kept to the the the last year after year .,0.5555555555555556,1.1,semantic_or_grammar_error
ellos siguieron peleando contra los invasores año tras año .,they continued fighting against the invaders year after year .,transformer_beam,they look against the year .,0.5555555555555556,0.6,semantic_or_grammar_error
ellos siguieron peleando contra los invasores año tras año .,they continued fighting against the invaders year after year .,transformer_greedy,they grind the year old ice cream .,0.4444444444444444,0.8,semantic_or_grammar_error
apágalo .,turn it off .,seq2seq_beam,you d like it .,0.5,1.25,semantic_or_grammar_error
apágalo .,turn it off .,seq2seq_greedy,it d like it .,0.5,1.25,semantic_or_grammar_error
apágalo .,turn it off .,transformer_beam,come back .,0.25,0.75,semantic_or_grammar_error
apágalo .,turn it off .,transformer_greedy,it s his back .,0.5,1.25,semantic_or_grammar_error
ella es simpática conmigo .,she s nice to me .,seq2seq_beam,she is a strict with me .,0.5,1.1666666666666667,semantic_or_grammar_error
ella es simpática conmigo .,she s nice to me .,seq2seq_greedy,she is a with me .,0.5,1.0,semantic_or_grammar_error
ella es simpática conmigo .,she s nice to me .,transformer_beam,she s hers with me .,0.6666666666666666,1.0,semantic_or_grammar_error
ella es simpática conmigo .,she s nice to me .,transformer_greedy,she s hers with me .,0.6666666666666666,1.0,semantic_or_grammar_error
ése es mi lápiz .,that s my pencil .,seq2seq_beam,this is my pencil .,0.6,1.0,semantic_or_grammar_error
ése es mi lápiz .,that s my pencil .,seq2seq_greedy,this is my pencil .,0.6,1.0,semantic_or_grammar_error
ése es mi lápiz .,that s my pencil .,transformer_beam,this is my pencil .,0.6,1.0,semantic_or_grammar_error
ése es mi lápiz .,that s my pencil .,transformer_greedy,this is my pencil .,0.6,1.0,semantic_or_grammar_error
una gran ola volcó su canoa .,a big wave turned over his canoe .,seq2seq_beam,a big people showed his his brother .,0.5,1.0,semantic_or_grammar_error
una gran ola volcó su canoa .,a big wave turned over his canoe .,seq2seq_greedy,a big people showed his his brother .,0.5,1.0,semantic_or_grammar_error
una gran ola volcó su canoa .,a big wave turned over his canoe .,transformer_beam,his lifetime a great flood on his worthy .,0.375,1.125,semantic_or_grammar_error
una gran ola volcó su canoa .,a big wave turned over his canoe .,transformer_greedy,his worthy is worthy in a great loss his worthy .,0.375,1.375,semantic_or_grammar_error
por favor lea las instrucciones .,please read the instructions .,seq2seq_beam,please read the instructions .,1.0,1.0,semantic_or_grammar_error
por favor lea las instrucciones .,please read the instructions .,seq2seq_greedy,please read the instructions .,1.0,1.0,semantic_or_grammar_error
por favor lea las instrucciones .,please read the instructions .,transformer_beam,please read the instructions .,1.0,1.0,semantic_or_grammar_error
por favor lea las instrucciones .,please read the instructions .,transformer_greedy,please read the instructions .,1.0,1.0,semantic_or_grammar_error
tom conoce las consecuencias .,tom knows the stakes .,seq2seq_beam,tom knows the glasses .,0.8,1.0,semantic_or_grammar_error
tom conoce las consecuencias .,tom knows the stakes .,seq2seq_greedy,tom knows the glasses .,0.8,1.0,semantic_or_grammar_error
tom conoce las consecuencias .,tom knows the stakes .,transformer_beam,tom knows the laws .,0.8,1.0,semantic_or_grammar_error
tom conoce las consecuencias .,tom knows the stakes .,transformer_greedy,tom knows the laws .,0.8,1.0,semantic_or_grammar_error
te advierto que no lo hagas otra vez .,i m warning you not to do it again .,seq2seq_beam,i d like you wouldn t do it again .,0.6,1.0,semantic_or_grammar_error
te advierto que no lo hagas otra vez .,i m warning you not to do it again .,seq2seq_greedy,i d like you do not do again .,0.6,0.9,semantic_or_grammar_error
te advierto que no lo hagas otra vez .,i m warning you not to do it again .,transformer_beam,don t do what you think .,0.3,0.7,semantic_or_grammar_error
te advierto que no lo hagas otra vez .,i m warning you not to do it again .,transformer_greedy,don t do what you think .,0.3,0.7,semantic_or_grammar_error
miro televisión con mi hija .,i watch television with my daughter .,seq2seq_beam,i watch up with my daughter .,0.8571428571428571,1.0,semantic_or_grammar_error
miro televisión con mi hija .,i watch television with my daughter .,seq2seq_greedy,i watch up with my daughter .,0.8571428571428571,1.0,semantic_or_grammar_error
miro televisión con mi hija .,i watch television with my daughter .,transformer_beam,my daughter is dressed with a daughter .,0.5714285714285714,1.1428571428571428,semantic_or_grammar_error
miro televisión con mi hija .,i watch television with my daughter .,transformer_greedy,my daughter is dressed with a daughter .,0.5714285714285714,1.1428571428571428,semantic_or_grammar_error
su nuevo marido resultó ser una mala persona .,her new husband turned out to be a bad person .,seq2seq_beam,his new new product to be a bad person .,0.6363636363636364,0.9090909090909091,semantic_or_grammar_error
su nuevo marido resultó ser una mala persona .,her new husband turned out to be a bad person .,seq2seq_greedy,his new new product to be a bad person .,0.6363636363636364,0.9090909090909091,semantic_or_grammar_error
su nuevo marido resultó ser una mala persona .,her new husband turned out to be a bad person .,transformer_beam,a new person who turned out to be a bad person .,0.8181818181818182,1.0909090909090908,semantic_or_grammar_error
su nuevo marido resultó ser una mala persona .,her new husband turned out to be a bad person .,transformer_greedy,his new person was a bad person .,0.45454545454545453,0.7272727272727273,semantic_or_grammar_error
somos buenos amigos desde hace mucho .,we have been good friends for a long time .,seq2seq_beam,we re good friends for a long .,0.7,0.8,semantic_or_grammar_error
somos buenos amigos desde hace mucho .,we have been good friends for a long time .,seq2seq_greedy,we re good friends for a long .,0.7,0.8,semantic_or_grammar_error
somos buenos amigos desde hace mucho .,we have been good friends for a long time .,transformer_beam,we re a lot of friends .,0.4,0.7,semantic_or_grammar_error
somos buenos amigos desde hace mucho .,we have been good friends for a long time .,transformer_greedy,we re a lot of friends .,0.4,0.7,semantic_or_grammar_error
¿ de verdad es tan difícil de creer ?,is it really so hard to believe ?,seq2seq_beam,is really really so difficult to me ?,0.625,1.0,semantic_or_grammar_error
¿ de verdad es tan difícil de creer ?,is it really so hard to believe ?,seq2seq_greedy,is really really hard to believe ?,0.75,0.875,semantic_or_grammar_error
¿ de verdad es tan difícil de creer ?,is it really so hard to believe ?,transformer_beam,it s really hard to believe that ?,0.75,1.0,semantic_or_grammar_error
¿ de verdad es tan difícil de creer ?,is it really so hard to believe ?,transformer_greedy,it s really hard to believe that ?,0.75,1.0,semantic_or_grammar_error
lo sabemos .,we know that .,seq2seq_beam,we know it .,0.75,1.0,semantic_or_grammar_error
lo sabemos .,we know that .,seq2seq_greedy,we know it .,0.75,1.0,semantic_or_grammar_error
lo sabemos .,we know that .,transformer_beam,we know it .,0.75,1.0,semantic_or_grammar_error
lo sabemos .,we know that .,transformer_greedy,we know it .,0.75,1.0,semantic_or_grammar_error
tom no soporta el olor del humo de cigarro .,tom can t stand the smell of cigarette smoke .,seq2seq_beam,tom can t the the suspect of the cigarette .,0.7,1.0,semantic_or_grammar_error
tom no soporta el olor del humo de cigarro .,tom can t stand the smell of cigarette smoke .,seq2seq_greedy,tom can t swim the suspect of the cigarette .,0.7,1.0,semantic_or_grammar_error
tom no soporta el olor del humo de cigarro .,tom can t stand the smell of cigarette smoke .,transformer_beam,tom pulled the smell of the smell .,0.5,0.8,semantic_or_grammar_error
tom no soporta el olor del humo de cigarro .,tom can t stand the smell of cigarette smoke .,transformer_greedy,tom pulled the smell of the smell .,0.5,0.8,semantic_or_grammar_error
cómete tu comida .,eat your food .,seq2seq_beam,write your food .,0.75,1.0,semantic_or_grammar_error
cómete tu comida .,eat your food .,seq2seq_greedy,write your food .,0.75,1.0,semantic_or_grammar_error
cómete tu comida .,eat your food .,transformer_beam,eat your food .,1.0,1.0,semantic_or_grammar_error
cómete tu comida .,eat your food .,transformer_greedy,eat your food .,1.0,1.0,semantic_or_grammar_error
no sabía que él bebiera tanto .,i didn t know he drank so much .,seq2seq_beam,i didn t know that he would be so angry .,0.7777777777777778,1.2222222222222223,semantic_or_grammar_error
no sabía que él bebiera tanto .,i didn t know he drank so much .,seq2seq_greedy,i didn t know that he would be so angry .,0.7777777777777778,1.2222222222222223,semantic_or_grammar_error
no sabía que él bebiera tanto .,i didn t know he drank so much .,transformer_beam,he didn t know so much .,0.7777777777777778,0.7777777777777778,semantic_or_grammar_error
no sabía que él bebiera tanto .,i didn t know he drank so much .,transformer_greedy,i didn t know he could not come so much .,0.8888888888888888,1.2222222222222223,semantic_or_grammar_error
ella tiene flores en la mano .,she has flowers in her hand .,seq2seq_beam,she has flowers in her hand .,1.0,1.0,semantic_or_grammar_error
ella tiene flores en la mano .,she has flowers in her hand .,seq2seq_greedy,she has flowers in her hand .,1.0,1.0,semantic_or_grammar_error
ella tiene flores en la mano .,she has flowers in her hand .,transformer_beam,she has flowers in the flowers .,0.7142857142857143,1.0,semantic_or_grammar_error
ella tiene flores en la mano .,she has flowers in her hand .,transformer_greedy,she has flowers in the flowers .,0.7142857142857143,1.0,semantic_or_grammar_error
él usó su mano para proteger sus ojos de la luz del sol .,he used his hand to screen the sunlight from his eyes .,seq2seq_beam,he used his hand to his his his the the sun .,0.6363636363636364,1.0,semantic_or_grammar_error
él usó su mano para proteger sus ojos de la luz del sol .,he used his hand to screen the sunlight from his eyes .,seq2seq_greedy,he used his hand to his his his his the sun .,0.6363636363636364,1.0,semantic_or_grammar_error
él usó su mano para proteger sus ojos de la luz del sol .,he used his hand to screen the sunlight from his eyes .,transformer_beam,he used his hand to support the sun .,0.6363636363636364,0.75,semantic_or_grammar_error
él usó su mano para proteger sus ojos de la luz del sol .,he used his hand to screen the sunlight from his eyes .,transformer_greedy,he used his hand to support his hand for the speed .,0.6363636363636364,1.0,semantic_or_grammar_error
la hicieron esperar más de una hora .,she was made to wait for over an hour .,seq2seq_beam,the made kept more an hour .,0.4,0.7,semantic_or_grammar_error
la hicieron esperar más de una hora .,she was made to wait for over an hour .,seq2seq_greedy,the made kept more an hour .,0.4,0.7,semantic_or_grammar_error
la hicieron esperar más de una hora .,she was made to wait for over an hour .,transformer_beam,they kept waiting for an hour .,0.4,0.7,semantic_or_grammar_error
la hicieron esperar más de una hora .,she was made to wait for over an hour .,transformer_greedy,they made a half of time .,0.2,0.7,semantic_or_grammar_error
le dije que fuera mejor sola .,i suggested that she go alone .,seq2seq_beam,i told him to be better alone .,0.42857142857142855,1.1428571428571428,semantic_or_grammar_error
le dije que fuera mejor sola .,i suggested that she go alone .,seq2seq_greedy,i told him to pay better .,0.2857142857142857,1.0,semantic_or_grammar_error
le dije que fuera mejor sola .,i suggested that she go alone .,transformer_beam,i told him to go alone .,0.5714285714285714,1.0,semantic_or_grammar_error
le dije que fuera mejor sola .,i suggested that she go alone .,transformer_greedy,i told him to go alone .,0.5714285714285714,1.0,semantic_or_grammar_error
tomás trató de parar la pelea entre maría y juan .,tom tried to break up the fight between mary and john .,seq2seq_beam,tom tried to stop mary between mary and john .,0.6666666666666666,0.8333333333333334,semantic_or_grammar_error
tomás trató de parar la pelea entre maría y juan .,tom tried to break up the fight between mary and john .,seq2seq_greedy,tom tried to stop mary between mary and john .,0.6666666666666666,0.8333333333333334,semantic_or_grammar_error
tomás trató de parar la pelea entre maría y juan .,tom tried to break up the fight between mary and john .,transformer_beam,tom tried to stop mary and john .,0.5833333333333334,0.6666666666666666,semantic_or_grammar_error
tomás trató de parar la pelea entre maría y juan .,tom tried to break up the fight between mary and john .,transformer_greedy,tom tried to stop mary and john .,0.5833333333333334,0.6666666666666666,semantic_or_grammar_error
te vi llorar .,i saw you crying .,seq2seq_beam,i saw you crying .,1.0,1.0,semantic_or_grammar_error
te vi llorar .,i saw you crying .,seq2seq_greedy,i saw you crying .,1.0,1.0,semantic_or_grammar_error
te vi llorar .,i saw you crying .,transformer_beam,i saw you cry .,0.8,1.0,semantic_or_grammar_error
te vi llorar .,i saw you crying .,transformer_greedy,i saw you cry .,0.8,1.0,semantic_or_grammar_error
yo nunca me sentí de esta manera antes de conocerte .,i never felt this way before i met you .,seq2seq_beam,i ve never felt this this before i met you .,0.8888888888888888,1.1,semantic_or_grammar_error
yo nunca me sentí de esta manera antes de conocerte .,i never felt this way before i met you .,seq2seq_greedy,i ve never felt this this before you you .,0.7777777777777778,1.0,semantic_or_grammar_error
yo nunca me sentí de esta manera antes de conocerte .,i never felt this way before i met you .,transformer_beam,i never felt this way before i met her .,0.8888888888888888,1.0,semantic_or_grammar_error
yo nunca me sentí de esta manera antes de conocerte .,i never felt this way before i met you .,transformer_greedy,i never felt this way before i met her .,0.8888888888888888,1.0,semantic_or_grammar_error
era una historia verdadera .,it was a true story .,seq2seq_beam,it was a true story .,1.0,1.0,semantic_or_grammar_error
era una historia verdadera .,it was a true story .,seq2seq_greedy,it was a true story .,1.0,1.0,semantic_or_grammar_error
era una historia verdadera .,it was a true story .,transformer_beam,it was a true story .,1.0,1.0,semantic_or_grammar_error
era una historia verdadera .,it was a true story .,transformer_greedy,it was a true story .,1.0,1.0,semantic_or_grammar_error
¿ qué documentos necesitamos nosotros archivar ?,what forms do we need to file ?,seq2seq_beam,what did you do for us ?,0.375,0.875,semantic_or_grammar_error
¿ qué documentos necesitamos nosotros archivar ?,what forms do we need to file ?,seq2seq_greedy,what did you do for us ?,0.375,0.875,semantic_or_grammar_error
¿ qué documentos necesitamos nosotros archivar ?,what forms do we need to file ?,transformer_beam,what forms were we looking for us ?,0.5,1.0,semantic_or_grammar_error
¿ qué documentos necesitamos nosotros archivar ?,what forms do we need to file ?,transformer_greedy,what forms were we looking for us ?,0.5,1.0,semantic_or_grammar_error
todavía eres demasiado joven para tener carnet de conducir .,you re still too young to get a driver s license .,seq2seq_beam,you still still too young to be your driver s license .,0.75,1.0,semantic_or_grammar_error
todavía eres demasiado joven para tener carnet de conducir .,you re still too young to get a driver s license .,seq2seq_greedy,you still still too young to be your driver .,0.5833333333333334,0.8333333333333334,semantic_or_grammar_error
todavía eres demasiado joven para tener carnet de conducir .,you re still too young to get a driver s license .,transformer_beam,you re still too young to drive .,0.5833333333333334,0.6666666666666666,semantic_or_grammar_error
todavía eres demasiado joven para tener carnet de conducir .,you re still too young to get a driver s license .,transformer_greedy,you re still too young to drive .,0.5833333333333334,0.6666666666666666,semantic_or_grammar_error
