source_spanish,reference_english,model_decode,prediction,token_overlap,length_ratio,error_tag
había algunos niños en el cuarto .,there were a few children in the room .,transformer_greedy,there were some children in the room .,0.7777777777777778,0.8888888888888888,semantic_or_grammar_error
los soldados marcharon al frente .,the soldiers left for the front .,seq2seq_beam,the soldiers were to front .,0.6666666666666666,0.8571428571428571,semantic_or_grammar_error
los soldados marcharon al frente .,the soldiers left for the front .,seq2seq_greedy,the soldiers were to front .,0.6666666666666666,0.8571428571428571,semantic_or_grammar_error
los soldados marcharon al frente .,the soldiers left for the front .,transformer_beam,the soldiers fought fiercely .,0.5,0.7142857142857143,semantic_or_grammar_error
los soldados marcharon al frente .,the soldiers left for the front .,transformer_greedy,the soldiers were equipped .,0.5,0.7142857142857143,semantic_or_grammar_error
tomás no quiere que sus padres se enteren .,tom doesn t want his parents to find out .,seq2seq_beam,tom doesn t want you to his parents .,0.8,0.9,semantic_or_grammar_error
tomás no quiere que sus padres se enteren .,tom doesn t want his parents to find out .,seq2seq_greedy,tom doesn t want his parents to get each other .,0.8,1.1,semantic_or_grammar_error
tomás no quiere que sus padres se enteren .,tom doesn t want his parents to find out .,transformer_beam,tom doesn t want his parents to gather .,0.8,0.9,semantic_or_grammar_error
tomás no quiere que sus padres se enteren .,tom doesn t want his parents to find out .,transformer_greedy,tom wants his parents not to come back .,0.5,0.9,semantic_or_grammar_error
todavía tengo muchas preguntas que quiero hacerte .,i still have a lot of questions i want to ask you .,seq2seq_beam,i still have a lot of questions i want to ask questions .,0.9166666666666666,1.0,semantic_or_grammar_error
todavía tengo muchas preguntas que quiero hacerte .,i still have a lot of questions i want to ask you .,seq2seq_greedy,i still have a lot of questions i want to ask questions .,0.9166666666666666,1.0,semantic_or_grammar_error
todavía tengo muchas preguntas que quiero hacerte .,i still have a lot of questions i want to ask you .,transformer_beam,i still have a lot of questions i want to ask you to ask you some questions .,1.0,1.3846153846153846,semantic_or_grammar_error
todavía tengo muchas preguntas que quiero hacerte .,i still have a lot of questions i want to ask you .,transformer_greedy,i still have a lot of questions i want to ask you to ask you to ask you some questions .,1.0,1.6153846153846154,over_translation
llevo puestas gafas de sol .,i m wearing sunglasses .,seq2seq_beam,i ve been to the sun .,0.4,1.4,semantic_or_grammar_error
llevo puestas gafas de sol .,i m wearing sunglasses .,seq2seq_greedy,i ve been to sunglasses for the sun .,0.6,1.8,over_translation
llevo puestas gafas de sol .,i m wearing sunglasses .,transformer_beam,i ve take care of the sun .,0.4,1.6,semantic_or_grammar_error
llevo puestas gafas de sol .,i m wearing sunglasses .,transformer_greedy,i ve been cut off .,0.4,1.2,semantic_or_grammar_error
ella iba bajando por las escaleras .,she was coming down the stairs .,seq2seq_beam,she was all by the stairs .,0.7142857142857143,1.0,semantic_or_grammar_error
ella iba bajando por las escaleras .,she was coming down the stairs .,seq2seq_greedy,she was all by the stairs .,0.7142857142857143,1.0,semantic_or_grammar_error
ella iba bajando por las escaleras .,she was coming down the stairs .,transformer_beam,she was going down the stairs .,0.8571428571428571,1.0,semantic_or_grammar_error
ella iba bajando por las escaleras .,she was coming down the stairs .,transformer_greedy,she was going up by the stairs .,0.7142857142857143,1.1428571428571428,semantic_or_grammar_error
me dejaré ese libro para mí .,i ll keep that book for myself .,seq2seq_beam,i m going that book for me .,0.625,1.0,semantic_or_grammar_error
me dejaré ese libro para mí .,i ll keep that book for myself .,seq2seq_greedy,i m going that book for me .,0.625,1.0,semantic_or_grammar_error
me dejaré ese libro para mí .,i ll keep that book for myself .,transformer_beam,i ll get that book for me .,0.75,1.0,semantic_or_grammar_error
me dejaré ese libro para mí .,i ll keep that book for myself .,transformer_greedy,i ll get that book for me .,0.75,1.0,semantic_or_grammar_error
es difícil hablar con él .,it s difficult to speak with him .,seq2seq_beam,it is difficult to talk to him .,0.625,1.0,semantic_or_grammar_error
es difícil hablar con él .,it s difficult to speak with him .,seq2seq_greedy,it is difficult to talk to him .,0.625,1.0,semantic_or_grammar_error
es difícil hablar con él .,it s difficult to speak with him .,transformer_beam,he s hard to speak with him .,0.75,1.0,semantic_or_grammar_error
es difícil hablar con él .,it s difficult to speak with him .,transformer_greedy,he is hard to speak with him .,0.625,1.0,semantic_or_grammar_error
voy a echarme la siesta .,i m going to take a nap .,seq2seq_beam,i m going to the table .,0.625,0.875,semantic_or_grammar_error
voy a echarme la siesta .,i m going to take a nap .,seq2seq_greedy,i m going to the .,0.625,0.75,semantic_or_grammar_error
voy a echarme la siesta .,i m going to take a nap .,transformer_beam,i m going to clean the nap .,0.75,1.0,semantic_or_grammar_error
voy a echarme la siesta .,i m going to take a nap .,transformer_greedy,i m going to the nap .,0.75,0.875,semantic_or_grammar_error
la vida en el campo es más saludable que en la ciudad .,country life is healthier than city life .,seq2seq_beam,life life is superior the most highly in town city .,0.5714285714285714,1.375,semantic_or_grammar_error
la vida en el campo es más saludable que en la ciudad .,country life is healthier than city life .,seq2seq_greedy,life life in the is the most city in town .,0.5714285714285714,1.375,semantic_or_grammar_error
la vida en el campo es más saludable que en la ciudad .,country life is healthier than city life .,transformer_beam,life is more than country in the country .,0.7142857142857143,1.125,semantic_or_grammar_error
la vida en el campo es más saludable que en la ciudad .,country life is healthier than city life .,transformer_greedy,life is more than country in the country .,0.7142857142857143,1.125,semantic_or_grammar_error
cuando mi hermano era pequeño solía llevarle al parque a menudo .,when my brother was young i often used to take him to the park .,seq2seq_beam,when my brother was my little used to to the park to the park .,0.6428571428571429,1.0,semantic_or_grammar_error
cuando mi hermano era pequeño solía llevarle al parque a menudo .,when my brother was young i often used to take him to the park .,seq2seq_greedy,when my brother was a small i used to to the park .,0.7142857142857143,0.8666666666666667,semantic_or_grammar_error
cuando mi hermano era pequeño solía llevarle al parque a menudo .,when my brother was young i often used to take him to the park .,transformer_beam,my brother used to go to the park when i used to the park .,0.6428571428571429,1.0,semantic_or_grammar_error
cuando mi hermano era pequeño solía llevarle al parque a menudo .,when my brother was young i often used to take him to the park .,transformer_greedy,my brother used to go to the park when i was a small .,0.7142857142857143,0.9333333333333333,semantic_or_grammar_error
no hacen más que llorar .,they do nothing but cry .,seq2seq_beam,you do not more crying crying .,0.3333333333333333,1.1666666666666667,semantic_or_grammar_error
no hacen más que llorar .,they do nothing but cry .,seq2seq_greedy,you don t do that cry .,0.5,1.1666666666666667,semantic_or_grammar_error
no hacen más que llorar .,they do nothing but cry .,transformer_beam,don t make it anymore .,0.16666666666666666,1.0,low_keyword_overlap
no hacen más que llorar .,they do nothing but cry .,transformer_greedy,don t cry you cry .,0.3333333333333333,1.0,semantic_or_grammar_error
él tiene miedo de nadar .,he is afraid to swim .,seq2seq_beam,he is afraid of swimming .,0.6666666666666666,1.0,semantic_or_grammar_error
él tiene miedo de nadar .,he is afraid to swim .,seq2seq_greedy,he is afraid of swimming .,0.6666666666666666,1.0,semantic_or_grammar_error
él tiene miedo de nadar .,he is afraid to swim .,transformer_beam,he is afraid of swimming .,0.6666666666666666,1.0,semantic_or_grammar_error
él tiene miedo de nadar .,he is afraid to swim .,transformer_greedy,he is afraid of swimming .,0.6666666666666666,1.0,semantic_or_grammar_error
éstos son buenos .,these are good .,seq2seq_beam,these are good .,1.0,1.0,semantic_or_grammar_error
éstos son buenos .,these are good .,seq2seq_greedy,these are good .,1.0,1.0,semantic_or_grammar_error
éstos son buenos .,these are good .,transformer_beam,these are good .,1.0,1.0,semantic_or_grammar_error
éstos son buenos .,these are good .,transformer_greedy,these good are expected .,1.0,1.25,semantic_or_grammar_error
usted está bajo arresto .,you are under arrest .,seq2seq_beam,you are under arrest .,1.0,1.0,semantic_or_grammar_error
usted está bajo arresto .,you are under arrest .,seq2seq_greedy,you are under arrest .,1.0,1.0,semantic_or_grammar_error
usted está bajo arresto .,you are under arrest .,transformer_beam,you re under arrest .,0.8,1.0,semantic_or_grammar_error
usted está bajo arresto .,you are under arrest .,transformer_greedy,you re under arrest .,0.8,1.0,semantic_or_grammar_error
no os entiendo .,i don t understand you .,seq2seq_beam,i don t understand .,0.8333333333333334,0.8333333333333334,semantic_or_grammar_error
no os entiendo .,i don t understand you .,seq2seq_greedy,i don t understand .,0.8333333333333334,0.8333333333333334,semantic_or_grammar_error
no os entiendo .,i don t understand you .,transformer_beam,i don t understand you .,1.0,1.0,semantic_or_grammar_error
no os entiendo .,i don t understand you .,transformer_greedy,i don t understand you .,1.0,1.0,semantic_or_grammar_error
nací y crecí en tokio .,i was born and brought up in tokyo .,seq2seq_beam,i was born and in tokyo .,0.7777777777777778,0.7777777777777778,semantic_or_grammar_error
nací y crecí en tokio .,i was born and brought up in tokyo .,seq2seq_greedy,i was born and in tokyo .,0.7777777777777778,0.7777777777777778,semantic_or_grammar_error
nací y crecí en tokio .,i was born and brought up in tokyo .,transformer_beam,i was born in tokyo and born .,0.7777777777777778,0.8888888888888888,semantic_or_grammar_error
nací y crecí en tokio .,i was born and brought up in tokyo .,transformer_greedy,i was born in tokyo and born .,0.7777777777777778,0.8888888888888888,semantic_or_grammar_error
no les gusto a tus estudiantes .,your students don t like me .,seq2seq_beam,don t love your students .,0.7142857142857143,0.8571428571428571,semantic_or_grammar_error
no les gusto a tus estudiantes .,your students don t like me .,seq2seq_greedy,don t love your students .,0.7142857142857143,0.8571428571428571,semantic_or_grammar_error
no les gusto a tus estudiantes .,your students don t like me .,transformer_beam,don t like your students .,0.8571428571428571,0.8571428571428571,semantic_or_grammar_error
no les gusto a tus estudiantes .,your students don t like me .,transformer_greedy,don t like your students .,0.8571428571428571,0.8571428571428571,semantic_or_grammar_error
¿ adónde te crees que se va todo el dinero ?,where do you think all the money goes ?,seq2seq_beam,where do you think he s get all the money ?,0.8888888888888888,1.2222222222222223,semantic_or_grammar_error
¿ adónde te crees que se va todo el dinero ?,where do you think all the money goes ?,seq2seq_greedy,where do you think you s all the money ?,0.8888888888888888,1.1111111111111112,semantic_or_grammar_error
¿ adónde te crees que se va todo el dinero ?,where do you think all the money goes ?,transformer_beam,where do you think you re going ?,0.5555555555555556,0.8888888888888888,semantic_or_grammar_error
¿ adónde te crees que se va todo el dinero ?,where do you think all the money goes ?,transformer_greedy,where do you think you ll take everything ?,0.5555555555555556,1.0,semantic_or_grammar_error
lo que quiero ahora es una taza de café caliente .,what i want now is a hot cup of coffee .,seq2seq_beam,what i want is now a cup of hot .,0.9090909090909091,0.9090909090909091,semantic_or_grammar_error
lo que quiero ahora es una taza de café caliente .,what i want now is a hot cup of coffee .,seq2seq_greedy,what i want is now a cup of hot .,0.9090909090909091,0.9090909090909091,semantic_or_grammar_error
lo que quiero ahora es una taza de café caliente .,what i want now is a hot cup of coffee .,transformer_beam,i want a cup of coffee is now .,0.8181818181818182,0.8181818181818182,semantic_or_grammar_error
lo que quiero ahora es una taza de café caliente .,what i want now is a hot cup of coffee .,transformer_greedy,i want a cup of coffee is now that i want to drink .,0.8181818181818182,1.2727272727272727,semantic_or_grammar_error
mi tía lleva gafas cuando lee los documentos .,my aunt wears glasses when she reads the papers .,seq2seq_beam,my aunt is wearing sunglasses when the papers .,0.6,0.9,semantic_or_grammar_error
mi tía lleva gafas cuando lee los documentos .,my aunt wears glasses when she reads the papers .,seq2seq_greedy,my aunt is wearing sunglasses when the papers .,0.6,0.9,semantic_or_grammar_error
mi tía lleva gafas cuando lee los documentos .,my aunt wears glasses when she reads the papers .,transformer_beam,my aunt goes able to wear glasses .,0.4,0.8,semantic_or_grammar_error
mi tía lleva gafas cuando lee los documentos .,my aunt wears glasses when she reads the papers .,transformer_greedy,my aunt keeps tired when my aunt comes he is making fun .,0.4,1.3,semantic_or_grammar_error
vivo en kazajistán .,i live in kazakhstan .,seq2seq_beam,i live in a .,0.8,1.0,semantic_or_grammar_error
vivo en kazajistán .,i live in kazakhstan .,seq2seq_greedy,i live in a .,0.8,1.0,semantic_or_grammar_error
vivo en kazajistán .,i live in kazakhstan .,transformer_beam,i live in kakogawa .,0.8,1.0,semantic_or_grammar_error
vivo en kazajistán .,i live in kazakhstan .,transformer_greedy,i live in kakogawa .,0.8,1.0,semantic_or_grammar_error
erigieron una estatua en memoria de gandhi .,they erected a statue in memory of gandhi .,seq2seq_beam,i d like an operation on a bus .,0.2222222222222222,1.0,semantic_or_grammar_error
erigieron una estatua en memoria de gandhi .,they erected a statue in memory of gandhi .,seq2seq_greedy,i d a an hour on a bus .,0.2222222222222222,1.0,semantic_or_grammar_error
erigieron una estatua en memoria de gandhi .,they erected a statue in memory of gandhi .,transformer_beam,a memory of scissors .,0.4444444444444444,0.5555555555555556,under_translation
erigieron una estatua en memoria de gandhi .,they erected a statue in memory of gandhi .,transformer_greedy,a memory of scissors in white .,0.5555555555555556,0.7777777777777778,semantic_or_grammar_error
¿ amigo de quién eres ?,whose friend are you ?,seq2seq_beam,does he come from you ?,0.4,1.2,semantic_or_grammar_error
¿ amigo de quién eres ?,whose friend are you ?,seq2seq_greedy,does he come from you ?,0.4,1.2,semantic_or_grammar_error
¿ amigo de quién eres ?,whose friend are you ?,transformer_beam,who are you friends ?,0.6,1.0,semantic_or_grammar_error
¿ amigo de quién eres ?,whose friend are you ?,transformer_greedy,who are you ?,0.6,0.8,semantic_or_grammar_error
tienes las manos aguadas .,you have butterfingers .,seq2seq_beam,you have butterfingers me .,1.0,1.25,semantic_or_grammar_error
tienes las manos aguadas .,you have butterfingers .,seq2seq_greedy,you have butterfingers .,1.0,1.0,semantic_or_grammar_error
tienes las manos aguadas .,you have butterfingers .,transformer_beam,you have butterfingers .,1.0,1.0,semantic_or_grammar_error
tienes las manos aguadas .,you have butterfingers .,transformer_greedy,you have butterfingers .,1.0,1.0,semantic_or_grammar_error
tu eres un especialito ¿ eh ?,you re picky aren t you ?,seq2seq_beam,your are a beautiful shall ?,0.16666666666666666,0.8571428571428571,low_keyword_overlap
tu eres un especialito ¿ eh ?,you re picky aren t you ?,seq2seq_greedy,your are a beautiful shall ?,0.16666666666666666,0.8571428571428571,low_keyword_overlap
tu eres un especialito ¿ eh ?,you re picky aren t you ?,transformer_beam,are you a sandwich ?,0.3333333333333333,0.7142857142857143,semantic_or_grammar_error
tu eres un especialito ¿ eh ?,you re picky aren t you ?,transformer_greedy,are you a sandwich ?,0.3333333333333333,0.7142857142857143,semantic_or_grammar_error
él no dijo nada nuevo .,he didn t say anything new .,seq2seq_beam,he didn t say anything new .,1.0,1.0,semantic_or_grammar_error
él no dijo nada nuevo .,he didn t say anything new .,seq2seq_greedy,he didn t say anything new .,1.0,1.0,semantic_or_grammar_error
él no dijo nada nuevo .,he didn t say anything new .,transformer_beam,he didn t say anything again .,0.8571428571428571,1.0,semantic_or_grammar_error
él no dijo nada nuevo .,he didn t say anything new .,transformer_greedy,he did nothing new .,0.42857142857142855,0.7142857142857143,semantic_or_grammar_error
tom no cree en la vida después de la muerte .,tom doesn t believe in life after death .,seq2seq_beam,tom doesn t believe in life after his death .,1.0,1.1111111111111112,semantic_or_grammar_error
tom no cree en la vida después de la muerte .,tom doesn t believe in life after death .,seq2seq_greedy,tom doesn t believe in life after he death .,1.0,1.1111111111111112,semantic_or_grammar_error
tom no cree en la vida después de la muerte .,tom doesn t believe in life after death .,transformer_beam,tom doesn t think after death .,0.6666666666666666,0.7777777777777778,semantic_or_grammar_error
tom no cree en la vida después de la muerte .,tom doesn t believe in life after death .,transformer_greedy,tom doesn t think after death in the after death .,0.7777777777777778,1.2222222222222223,semantic_or_grammar_error
no puedo oír lo que ellas dicen .,i can t hear what they re saying .,seq2seq_beam,i can t hear what they say .,0.7777777777777778,0.8888888888888888,semantic_or_grammar_error
no puedo oír lo que ellas dicen .,i can t hear what they re saying .,seq2seq_greedy,i can t hear what they say .,0.7777777777777778,0.8888888888888888,semantic_or_grammar_error
no puedo oír lo que ellas dicen .,i can t hear what they re saying .,transformer_beam,i can t hear what they say .,0.7777777777777778,0.8888888888888888,semantic_or_grammar_error
no puedo oír lo que ellas dicen .,i can t hear what they re saying .,transformer_greedy,they say i can t hear him .,0.6666666666666666,0.8888888888888888,semantic_or_grammar_error
todos me preguntan eso siempre .,everyone always asks me that .,seq2seq_beam,i ve asked me that always it .,0.6666666666666666,1.3333333333333333,semantic_or_grammar_error
todos me preguntan eso siempre .,everyone always asks me that .,seq2seq_greedy,i ve asked me that always it .,0.6666666666666666,1.3333333333333333,semantic_or_grammar_error
todos me preguntan eso siempre .,everyone always asks me that .,transformer_beam,all the time me .,0.3333333333333333,0.8333333333333334,semantic_or_grammar_error
todos me preguntan eso siempre .,everyone always asks me that .,transformer_greedy,everybody always me .,0.5,0.6666666666666666,semantic_or_grammar_error
