best_model,text,true_label,pred_label,pred_prob_pos,correct,confidence,error_type
NaiveBayes,so i turned on the tv today at pm on a sunday expecting to see crap and infomercials and this great movie was just starting didn't know what it was but drew me in almost immediately the movie was excellent there were a couple of things that didn't make sense for one i don't get why the dead guy was talking about doing stuff to get yourself out of your bad situation but then jimmy doesn't really do anything except the basic stuff to survive that anyone would do in his situation in other words it wasn't his initiative that got him out of his bad situation it was just luck second i don't get the thing about the girl killing the the gangsters at the end because the whole thing was partly casued by the thief people stealing panda's money and then the other thief kills panda at the end so they steal his money twice and kill him how is that good,1,0,0.15990659072752467,0,0.6801868185449507,false_negative
NaiveBayes,ok so the following review is more of a synopsis more so than really containing any spoilers but better safe than sorry so as to avoid being blacklisted right right consider yourselves officially warned and read on in this parody tribute to the greatest time in horror movie history the 's a group of stupid teens are getting together to host a seance in the house of the notorious murder mcgee who butchered his entire family a few years back and buried them in the back yard as i'm sure you can guess things go from bad to worse faster than you can say where's the beef and in typical 's horror movie fashion the deaths are bloody the dialogue is cheesy and beautiful women are taking off their clothes every chance they get good times no clique or 's horror movie clich d characterizations are left unrepresented here in fact no stone was left unturned at all we have the cool hero his innocent girlfriend the goth chick the tough thug think john bender the hot blonde who keeps losing her shirt the shy dork in love with the hot blonde that keeps losing her shirt a couple of gorgeous half naked lesbians and two big geeks as you can plainly see the cast is pretty big usually larger casts are where things can fall apart quickly with one or two sour apples buggering up the whole barrel not in this case though not a single cast member left me disappointed the acting was very well done everyone from the cool hero in his thriller jacket played by jovan meredith to the grooovy goth chick played by renee dorian to geeks one two played by cory assink jonathan brett they all played it straight brought their a game and knocked it out of the park if you're a fan of gary wyatt in weird science you'll immediately fall in love with the geeks director co writer jeff c smith is a guy to watch for in the future trust me on this if this is what he can do with a low budget there are nothing but good things ahead for him when he gets more money for future projects the characters were dead on the atmosphere was perfect the laughs were huge the blood flowed and squirted and sprayed beautifully it was just like watching a horror movie from the 's call this one the breakfast club meets night of the demons the tag line says it all and says it honestly excessive violence gratuitous nudity zero budget no false advertising here folks as fans of this genre we have to look to the indies and support these hard working folks who are busting their humps out there bringing us original tales lest we forever get stuck in a world filled with big studio watered down pg 'horror' or pointless remakes like the hitcher no thank you no more of that for me in closing i honestly have to say that stupid teenagers must die is by far one of the best indie flicks i've gotten the pleasure of watching this year it's a bloody good time and holds up on repeat viewings from the dialogue to the characters to the wardrobe even the closing love theme over the end credits which if that doesn't bring back fits of laughter recalling mid 's power ballads by reo speedwagon over pronounced r's on every word starting with the letter 'r' then i'll eat my dvd right now bottom line is if you're a fan of 's horror or horror in general no more hesitation this flick deserves to be in your collection,1,0,0.16290400645641517,0,0.6741919870871697,false_negative
NaiveBayes,when i first heard of this movie i was mildly interested the plot seemed like an opportunity for hilarity and bam margera as an actor and director seemed like something that might be good when i found out the movie starred ryan dunn i was even further interested i was a fan of homewrecker when it was on yeah i'm that lame however i didn't have much faith in it being to good when i sat down to watch it i was afraid i was wasting my time but even just five minutes it it became apparent that i'd been wrong i thought that the comedy of this film was delightfully idiotic and definitely not suited for all kinds of people the acting was rather good much better than my expectations i thought that it was rather easy to relate to ryan's character which gave the movie a center that was believable this is key in a movie as outrageous as this and is probably why i was not a fan of borat the movie is not suitable at all for younger people duh and will definitely create more than it's fair share of awkward turtles if watched with parents but it's a good one for you and your buddies on a movie night,1,0,0.16360226346169848,0,0.672795473076603,false_negative
NaiveBayes,it's not citizen kane but it does deliver cleavage and lots of it badly acted and directed poorly scripted who cares i didn't watch it for the dialog,1,0,0.16365245160513564,0,0.6726950967897287,false_negative
NaiveBayes,anthony perkins and sophia loren are absolutely gorgeous in this ca western that alone however doesn't help a ridiculous story with countless historically incorrect elements byrl ives is convincing as the something tyrannical patriarch an egomaniac who swears to see his th birthday his wild dancing at a party he gives for his neighbors will make anyone take notice this guy is sevety six always mumbling bible verses he demands respect while driving sons and friends away with his self righteous rantings and emotional cruelties the love affair between perkins and loren at first appears absurd but becomes believable near the end there is plenty of drama but not enough to feel good about clearly written for the stage this story was dated even when it was filmed perkins whistles my bonnie in the s although the song wasn't composed until critics knocking sophia lorens command of the english language are rather petty i found her english flawless and completely audible as a neapolitan loren speaks a distinct dialect that often had to be dubbed into proper italian her accent however hardly affects how she speaks english as a first generation german american i can appreciate the efforts of those who learn english as a second or even third or fourth language desire under the elms is a drama or even a tragedy in the classic sense for my enjoyment is was missing a logical story and an overall pay off for the time invested fans of the stars won't want to miss it others however tune in at your own risk,0,1,0.8354994850199926,0,0.6709989700399852,false_positive
NaiveBayes,as an earlier reviewer said travolta stole every scene he was in recognize the character it was vinnie barberino all grown up and still a bit sleazy but still likable oh yes disappointing were william hurt and bob hoskins perhaps because their characters were badly written or they just didn't care i kept seeing one of the baldwins never can remember which in the hurt role so hurt's incredible talents weren't wasted andie mcdowell is a sweetie but not very believable partly the writing character development just wasn't a big thing in this film just watch it for travolta sit back and enjoy,1,0,0.16537638034896365,0,0.6692472393020727,false_negative
NaiveBayes,great cult flick for mst k types richard boone is a mess bad hair arthritis even his dark glasses aren't right about as good as a bad dino flick can get actually that charging saber toothed styracosaurus was pretty cool maybe spielberg should take a couple of notes from that one,1,0,0.17073924630019016,0,0.6585215073996197,false_negative
NaiveBayes,director kinji fukasaku is perhaps best known in his homeland at least for his japanese gangster films a series with which this movie shares a number of characteristics violence and political intrigue are themes throughout both shogun's samurai and battles without honor and humanity and both feature a lead character who finds his loyalties challenged by betrayals both films also feature a large number of characters who seem to have little purpose but to die and since so little is done to develop them their deaths have little impact when they do come this film has other flaws as well the makeup costumes and sound design are distractingly poor and the battle scenes were substandard as well inferior to other samurai films of earlier years seven samurai comes to mind sonny chiba plays the sonny chiba character in shogun's samurai the no nonsense master swordsman who strides through the film scowling menacingly what a guy he even gets to wear an eye patch if you were expecting to see the legendary toshiro mifune you may be disappointed his appearance amounts to little more than a cameo and just when it appears that his character might do something interesting he disappears for good overall the strengths of the film are its story which is infinitely more comprehensible than those gangster films and the challenges posed to traditional concepts of good and evil two brothers are challenging for the throne of their recently departed father who may have had some help on his way out early on it looks as if we will be faced with a couple of characters who couldn't be more clearly good and evil after all the older brother stammers and has a birthmark the sure sign of a villain eventually however it becomes clear that in a winner takes all struggle for power there are no heroes and villains only winners and losers,0,1,0.8290254975396611,0,0.6580509950793223,false_positive
NaiveBayes,is this a good movie no certainly not but for jolie lovers it's must have her non polished acting and semi nudity scene will please her fans for ages to come the current rating however is too low the movie might lack a good storyline and isn't a great sf movie altogether but the acting is good enough and like mentioned before jolie's acting is nice and raw the movie is shot very direct with a lot of close ups the scenery is bizarre and last but not least leaving van damme out was a very good choice presumably non of the jolie lovers would like to see her having sex with him this movie has all the potential of becoming a cult movie,1,0,0.17187502697453635,0,0.6562499460509272,false_negative
NaiveBayes,in all honesty i haven't seen this film for many years but the few times i have tend to make parts of it stick in my memory as anyone who has seen it will understand i first saw it as a child at a ymca halloween party in the early sixties and it scared the hell out of us kids in a fun way i remember feeling genuine anxiety about the unknown thing lurking in the maze i can't risk giving away the ending except to say that it was surprising to say the least i remember vaguely the entire audience of young boys letting out a big scared holler followed by laughter when the terrible secret was revealed the ending has been seen by most viewers as one of the greatest unintentionally funny climaxes to a movie in film history and yet oddly moving in a way you have to see it for yourself which is not easy these days i don't know if it's available on home video or not but it would still make a great halloween feature for both kids and adults,0,1,0.8276274636210798,0,0.6552549272421595,false_positive
NaiveBayes,set in the mid 's when the british is clearing new zealand outback wilderness to establish colonies the daughter of a british army surgeon sarah samantha morton falls in love with the son of one of the maori leaders the maori is an indigenous tribe and a dangerous people for the europeans to deal with by the time sarah's child which she calls boy is born his father is dead by the age of six boy is kidnapped by his father's family and sarah will begin her search for him with a man kiefer sutherland who is deeply in love with her two time oscar nominee morton is definitely the star of this movie sutherland is a total waste also starring are cliff curtis stephen rea temuera morrison and david rawiri pene this movie is rated r for some sexual content and violent battle scenes i find the title river queen very misleading and the dvd cover with sutherland only and making you believe he is the leading star should be a crime,0,1,0.8260033593478883,0,0.6520067186957765,false_positive
NaiveBayes,when i first saw this film it was not an impressive one now that i have seen it again with some friends on dvd they had not viewed it on the silver screen my opinion remains the same the subject matter is puerile and the performances are weak,0,1,0.8220188062264878,0,0.6440376124529756,false_positive
NaiveBayes,i just rented this movie from the video store last night it being new and not released long ago here the rent was only overnight me my little sis and my older brother who usually hates watching these kind of movies sat down and watched once the movie started and after sitting there watching it for a while we were all laughing historically even my brother this movie is hilarious i actually laughed no matter how funny some movies are even if i think its funny i sometimes can't seem to laugh but this movie i laughed my brother ended up thinking it was the best that type of movie he had seen i ended up watching the movie again about or hours later,1,0,0.17844850818075034,0,0.6431029836384994,false_negative
NaiveBayes,the beat is too strong we're deaf mutants now like them rex voorhas ormine i am surprised that this movie has been uniformly bashed let me be the first to actually discuss the virtues of the beat and why you must see this film now make no mistake this movie is cheesy and bad in the conventional sense the story is preposterous the poetry is silly and the acting is inconsistent but these are the film's charms all of these ingredients form the recipe for one of the most underappreciated cheezy films of the 's if the reference to deaf mutants didn't pique your interest then perhaps this will what kind of name is rex voorhas ormine anyway it is such an unusual name for north american audiences that i said to myself even the names of the characters in this friggin' movie are firggin' silly well the beat is so fabulously cheezy that the meaning and symbolism behind rex voorhas ormine is revealed not too subtly by bart waxman the misguided guidance counselor you love to hate i won't spoil the revelation behind rex's name but please don't get too excited o k overall the acting is inconsistent john savage who plays the concerned teacher mr ellsworth is pretty good as is the fellow playing bart waxman but the rest of the cast are unconvincing that said the acting does not detract from the film why there is a sincerity in each of the actors' performances that makes the characters they play endearing so although the performances may suck you are still left with the impression that the actors are really trying to do their best as a result the actors' sincerity succeeds where their acting fails which is quite often the homage to beat poetry in this film is bad bad bad but this is a good good good thing when it comes to entertainment would you actually enjoy better quality or more respectable poetry especially in a film like this folks that would be boring think about the droll they made us read in high school sanitized to avoid corrupting the youth politically conservative and devoid of any critical analysis etc even if you don't like poetry or arty movies with all of the intellectual posturing that implies you most certainly can and should appreciate ludicrous poetry in a wannabe art film how could you not enjoy the following do you remember the roar of the dinosaur a woman's scotty craps on the floor bad scotty bad oh the woman's so sad she washes her hands and then waits by the door today yeah today yes that is an example of some of the remarkable poetry liberally sprinkled throughout the beat but what about the story you ask well the story is preposterous but then again that is the beauty of this film apart from some cliches stereotypes and predictable plot points there are enough genuinely unique elements to the plot story to keep things interesting who is rex where did he come from what the heck is he talking about deaf mutants illiterate angels do billy and kate really understand what rex is saying is the audience supposed to understand rex and his poetry posse i've seen the movie several times and i still haven't figured everything out will bad poetry and high school talent shows really end gang violence i guarantee that you have never seen anything quite like the beat a perfect combination of brilliantly bad poetry mediocre yet sincere acting and a mythopoetics conquers gang violence storyline that has yet to be rivalled by any film ever made bonus for fans of classic nyc hardcore the cro mags make a rare film appearance as the iron skulls and it's a hoot to see them perform several songs i wish they included more concert footage but maybe that will be an extra included on the collector's edition dvd i fantasize about,1,0,0.18007083311244768,0,0.6398583337751047,false_negative
NaiveBayes,'helen of troy' follows the story of helen and the outbreak of the trojan war this is more of a love story between helen and paris who is shipwrecked and falls in love with helen without knowing she is queen the film portrays the couple as lovesick and wanting nothing more than to be together other films and books have different portrayals of the characters but in this one they are simply hopelessly in love the film is pretty slow moving in some places but the battles and the detail to the scenery are done pretty well there are also some good performances i thought that the slave girl did a particularly good job and she was one of the most well liked characters overall this is a good adaption if you can look beyond the slow moving story in places and look beyond some of the cheesy romance and dialogue in my opinion a perfect iliad film version has not yet been created but this one is entertaining and does have some good bits,0,1,0.8199241640763849,0,0.6398483281527698,false_positive
NaiveBayes,fun mix of vampires and martial arts is a bit of a mess plot wise and the acting of those who dubbed the voices is almost universally bad but the premise is engaging the fight scenes are fast and flashy and the movie is often quite amusing it's a shame the story is such a wreck there are a couple of places where i had no idea what just happened it was almost as though five minutes had just been cut out and you were suddenly at the next scene without knowing how you'd got there the movie is poor at explaining things and some things don't make a lot of sense but the movie moves along breezily so its flaws barely register not a great movie by any means but definitely a fun one,1,0,0.1806468835440254,0,0.6387062329119493,false_negative
NaiveBayes,hey there army sgt i'm sorry dude but being a sgt in the army and being in the army national guard does not make you qualified to comment on a marine movie you are not a marine and just because you wear a uniform doesn't mean you can relate to being a marine we simply are the best we have the hardest training yes we have big heads about ourselves but hey when you are the best you like to strut your stuff i was in the iraq invasion and in fallujah i fought next to soldiers you are not qualified to say anything about my marine corps i hate to be the one that starts the whole which branch is better but you have no right to say you are qualified to judge a marine movie oh yeah we are drill instructors not drill sgt's that's the biggest clue you have no idea about what you are talking about yeah we do not curse at recruits anymore tell me how is cussing at someone going to make them a better marine how will me hitting someone make a marine a better marine yes it is a kinder boot camp from what i went through but we are dealing with different times and people we are training people who are over all smarter than our generations recruits we want smarter recruits not meaner and anyone who signs up to be a marine in the first place has a dedication to be the best his country has to offer we don't have to reinforce that in bootcamp marines come to bootcamp wanting to be killers we don't need to teach them that by demoralizing them by swearing at them and beating them at least that is how i feel and yes i am qualified to say that i have been on the battlefield numerous times and i have trained marines and recruits who eventually ended up on the battlefield but then again what do i know i was just there done that got the t shirt sgt of the army get a clue,1,0,0.18216954166156232,0,0.6356609166768754,false_negative
NaiveBayes,yes i have noticed that there are other comments i think that is a good sign for a movie even if some are negative i have seen this movie and a half times i adore it and would watch it again it is very smart but i can understand why some people would hate it they don't get it's appeal yes i have a weird taste in movies but this is a great movie some of the lines are just so quick like the whole scene in the chinese restaurant i started dying laughing that and when he was in the assembly line talking to the contact jude law was wonderful though it was humorous him trying to cover up his wonderful accent anyways i do not consider myself the movie goddess as some critics of this movie and if you have nothing better to do than write pseudo intellectual movie commentaries about films you hate online i feel sorry for you why don't you write about movies you like like me i just love how everything ties together it keeps you guessing even though you guess wrong the ending was interesting and not overdone it was purely clever i would not compare it to the matrix because i think people then get the wrong idea i went into this movie expecting nothing except jude law and a sci fi i was blown away i have no clue about any other of cronenburg's films but love this on its own merit another clever thing was the foreshadowing with the dog definitely watch this movie,1,0,0.1837186147270979,0,0.6325627705458041,false_negative
NaiveBayes,directed and written by the famous infamous edward d wood jr using a pseudonym daniel davis playing the lead role of glen glenda this is an almost radical documentary about transvestism wood himself being a transvestite with a fetish for angora sweaters it seems miles of stock footage and an incoherent bela lugosi is used to stretch this odd and awkward film to minutes police inspector lyle talbot seeks enlightenment from a psychiatrist dr alton timothy farrell to better understand the emotional and disposition of transvestites also in the cast delores fuller tommy hanes captain dezita and wood's sister evelyn of note farrell also acts as narrator and fuller later helped write songs included in the elvis presley movies blue hawaii kissin' cousins kid galahad,0,1,0.8147517447940669,0,0.6295034895881337,false_positive
NaiveBayes,this movie was talked about in fangoria where i heard about this it was interesting to me mostly becuase it was direct to video and i recognized two of the stars on the cover james marsden of disturbing behavior and christine taylor from the craft and to my surprise on valentine's day when i was searching through the horror aisle to find it on the shelf i immediately had to grab it me and my brother and our girlfriends watched it and to my surprise it was pretty good the tales were interesting and for once they were actually scary unlike a lot of other horror movies being made recently some of the plot i do not understand but once i watch it again i bet i'll get it and to even more of my surprise there were other stars i recognized including one of the girls from the tv show my so called life and jacinda from the real world i'm not sure why this movie was only direct to video with a little advertising this movie could have at least made up for how much money was spent on making it the only problem i have is that since it wasn't released in theatres i guess i'll never be able to view it in widescreen you should definitely take a chance and rent this one,1,0,0.18584704158754026,0,0.6283059168249194,false_negative
NaiveBayes,i'm egyptian i have a green card i have been living in the us since i have a very common arabic name i'm married non american but non egyptian non arab wife i have children who are born in the us i have a phd in cell biology from the us and i travel for conferences i make figure income and i own a home in the washington dc area i pay my taxes and outside or parking tickets i have no blemish on my record since i came to this country in i look more egyptian than the ibrahimi character but my spoken english is as good as his a couple of months ago i was returning from a conference company business in spain through munich germany to washington dc home i was picked up in munich airport by a german officer as soon as i got off the madrid plane he was waiting for me he was about to start interrogating me until i simply told him i have no business in germany i'm just passing through he had let me go with the utmost disappointment that was nothing compared to what happened at washington dulles airport which was not nearly as bad as what happened to ibrahimi in the movie the customs officer asked me a couple of questions about the length and purpose of my trip he then wrote a letter c on my custom declaration form and let me go after i picked up my checked bag i was stopped at the last exit point some homeland security crap i sat there for hours along with many different people of many different nationalities i was not told the reason for my detainment i was not allowed to use my phone or any other phone i was feisty at first asking to be told of the reason or let me go but decided to suck it up and just wait and see i asked if i can call my wife to tell her that i'm going to be late but was told no when i tried to use my phone and as soon as my wife said hello an officer yanked the phone out of hand and threatened me to confiscate it when i asked about needing to call home because my family is waiting they said three hours is nothing we will make contact after hours when i asked to use the bathroom an officer accompanied me there it toilet was funny i guess it was a prison style toilet that is all metal with no toilet seat finally they called my name and gave me my passport green card and said you can go i asked what the problem was they said nothing i know it was only hours but i was dead tired and wanted to go home to see my wife and kids as for the movie it was very well made unlike most movies that involve arabs and use non arab actors who just speak gibberish this movie the arabic was correct i assume the country is morocco north africa,1,0,0.1872490839124236,0,0.6255018321751529,false_negative
NaiveBayes,even though this was a well told story i found it too unpleasant the main subject is child abuse which is never fun to see a sordid topic add to that a lot of profanity by the drunker abuser husband and a gd by a little kid no less and this movie turned me off as far as ever seeing it again also portrayed in here were punks picking on the two little boys another unpleasant viewing experience the realism of the story takes a swan dive when one of the boys flies away on a home made airplane give me a break the only positive enjoyable part of this movie is seeing the nice loving and touching relationship between the two young brothers played by elijah wood and joseph mazello the latter became a familiar face in the next couple of years with big roles in jurassic park shadlowlands and the river wild wood of course didn't hit it big until a decade later but he made it very big in the lord of the rings trilogy those two kids and narration by an unbilled tom hanks are the only facets of this film i liked,0,1,0.8125929567909993,0,0.6251859135819986,false_positive
NaiveBayes,your ability to enjoy the ashes of time may depend on our expectations before stepping into the theater even its most strident supporters seem to agree that audiences can be split right up the middle in their appreciation of this unique film unlike most hk actioners the battle scenes are curiously kept at a distance when they do happen they're rendered in a jerky style in which it's difficult to make out exactly what's occurring on screen the dramatic scenes can be extravagantly beautiful with the of maggie cheung brigitte lin and a roll call of hk's top acting talent chewing up the scenery as with some of wong kar wai's early work the dialog could be more precise in short the ashes of time requires a forgiving attitude released around the same time as wong kar wai's spectacularly successful chungking express it's clear that the director isn't as confident working with the elements of the martial arts film anyone looking for tense action is likely to be disappointed but those intrigued by the director's aesthetic will likely find this a unique experience at the very least,0,1,0.8109094668467571,0,0.6218189336935143,false_positive
NaiveBayes,just got around to seeing monster man yesterday it had been a long wait and after lots of anticipation and build up i'm glad to say that it came through and met my expectations on every level true you really can't expect too much from hearing the plot rundown but after reading some of the reviews for it i was ecstatic i mean what trash fan wouldn't want to see a gore flick about a deranged inbred hick mowing people down with his make shift monster truck i went in expecting a cross between road trip and the hills have eyes and got so much more this was a horror comedy that actually worked the film makers got it right when it came to making you squirm and making you howl with laughter at the same time kudos to michael davis for going all out with the gore and pushing the envelope with the sickass humor let me list just a few reasons why i love this movie so much first off is the story it's been done to death in so many other flicks a college guy gets wind that his childhood crush is getting married he being the year old virgin that he is hops in his vista cruiser and decides to take the road trip to confess his love hoping that she will fall head over hills and all that good jive hidden in the backseat of his station wagon is good buddy harley harley is the loudmouth former friend who laughs and talks just like jack black in high fidelity you can't help but like the guy but if he was your friend in real life you'd have to keep a whiffle ball bat handy laugh all you want but have you ever been hit with one to keep him in check so he's a little on the obnoxious side to say the least but you can tell that he's a loyal friend deep down anyway they're on the road and when they stop in a bar they aggravate the locals now they're being stalked by a leatherface clone in a monster truck that's it yeah along the way they pick up a gorgeous hitchhiker but i'm too lazy and hungover to go into that right now so just watch the damn movie second thing i love was the humor this one had some of the sickest laughs of any movie since cabin fever just how messed up is it well i won't even go into the whole cat scene and as for the corpse burrito thing i'll leave that to your virgin eyes as well the bar full of amputees was somewhat disturbing and that guy who looked like john turturro bothered me too harley although a totally obnoxious frat boy type can really sling off the one liners love the clogs by the way i need a new pair the gore this one pours it on heavy while the first hour plays out as a demented road comedy the last third is all about blood and guts if the movie hadn't kept such a light tone throughout it would have been a little disturbing but seeing how it was all played for laughs there is no way possible that you will be bothered by it if you're still in your seat by the time it comes you'll probably see the humor in it too but seriously there were buckets and buckets of the red stuff there was a big plot turn that i didn't see coming and when the credits rolled i was completely satisfied i had gotten exactly what i came for and i'm really glad that i bought it much like cabin fever it's going to get a lot of replay the look of the movie was outstanding there was this deliberately cheap look that made the whole thing scream late s and i loved the exaggerated colors it's obvious that monster man was done on a relatively low budget but much like cabin fever sorry i keep comparing the two it actually works in the movie's favor cabin fever was an ode to the s greats this was the s answer to that so take that for what it's worth no cgi here this is what we all needed i'm not exactly sure why it didn't get a theatrical release because this is everything that jeepers creepers should have been thank god for lions gate,1,0,0.19003055149197265,0,0.6199388970160546,false_negative
NaiveBayes,im a huge m lillard fan that's why i ended up watching this movie honestly i doubt that if he wasn't in the movie i would of enjoyed it as much or even watched it but once i did watch it realize the story was pretty decent a bad ending i must say but i did see it coming it's a low budget movie and some of the actors weren't really good but all in all i rated this movie the suspense of wondering what lillard was actually up to was what really keeped me interested in this movie its a good rental,1,0,0.19151335319829207,0,0.6169732936034158,false_negative
NaiveBayes,aka aspect ratio x within frame triptych sound format dolby digital a working class teenager matthew leitch assumes a false identity and gatecrashes high society where he learns harsh lessons about the divisions between rich and poor autobiographical feature by director duncan roy jackson my life your fault an expos of the pre thatcherite aristocracy as seen through the eyes of a low rent 'commoner' whose world view is transformed by his adventures amongst the upper classes unfortunately roy's screenplay says very little we didn't already know about the excesses of the idle rich and the narrative is only briefly ignited by leitch's relationship with a handsome but self destructive rent boy peter youngblood hills who turns out to be no less hypocritical than the very people he seeks to emulate also starring diana quick as an outrageous snob who believes working class people are embarrassed to be alive bill nighy as the black sheep of a wealthy family lindsay coulson eastenders blake ritson different for girls and georgina hale in a typically flamboyant cameo flashing her boobs at all and sundry without a care in the world unfortunately much of the film's impact is diluted by roy's insistence on using a triptych effect three separate images are letterboxed within the frame each one providing a different viewpoint of individual scenes which shrinks the image and distances viewers from events on screen a long pointless film too personal for wide appeal and hampered throughout by a cinematic process which fails to reconcile the story at hand a single image version is also available framed theatrically at with the on screen title aka lies are like wishes,0,1,0.8072156616410139,0,0.6144313232820278,false_positive
NaiveBayes,i saw this movie when it first came to the theaters in and though i knew it wasn't of award winning caliber i kinda liked it it tales the tale of former cub scouts reuniting to take on the one task they never got to finish as kids which is to climb mt whitehead of course now the cub scouts are all grown up and have developed their personalities in a variety of ways but none too differently than they were as children richard lewis is still neurotic richard belzer is still a playboy franklyn ajaye is still sort of the dear abby of the group and tim thomerson is still the surfer dude of the group of course the top billed star is louie anderson a true believer in everything cub scout related he still lives in the same house with his mother still goes over the cub scout manual daily is brave reverent and clean and is the one who reunites the others for one more grand adventure in scouting compounding their task however is the grunski brothers two bullies drummed out of the cub scouts by the above mentioned by coincidence they run into their old den and decide to harass them a bit albeit harmlessly not so harmlessly is three escaped convicts who think pack is from the fbi and are intent on wiping them out all in all the movie still has bits of charm observe richard lewis trying to get comfortable on a folding cot for example and you have a really funny bit going for you upon further review the entire film needed more of that type of observational humor it doesn't hold up well after all these years but still remains a guilty pleasure,0,1,0.8028079218185408,0,0.6056158436370815,false_positive
NaiveBayes,this has to be my guilty pleasure i am a huge fan of 's movies that were designed to entertain and they didn't care if they offended anyone this move has no meat not substance no deep thought provoking scenes just plain old college kids having fun and if a few breasts have to be shown then so be it this movie is for when you just want to relax and not think viva la nudity,1,0,0.19775988592512864,0,0.6044802281497428,false_negative
NaiveBayes,this has to be my guilty pleasure i am a huge fan of 's movies that were designed to entertain and they didn't care if they offended anyone this move has no meat not substance no deep thought provoking scenes just plain old college kids having fun and if a few breasts have to be shown then so be it this movie is for when you just want to relax and not think viva la nudity,1,0,0.19775988592512864,0,0.6044802281497428,false_negative
NaiveBayes,and a hard spot somewhere else i haven't seen this movie since i was quite young maybe or who knows but what i do know is this is the movie that taught me how to masturbate i kid you not i have no idea if it is any good by any real standards of today but for me back then it was everything the only reason i feel comfortable writing this is because i'm sure no one will ever get around to reading it i mean really who is going to look up this movie these days i just discovered that i have not yet used up the ten line minimum for the amount of length i most take up in a review i had no idea there was such a minimum length but there i go like a student trying to fill up a page in a journal my ten lines thank you very much,1,0,0.19836269185339633,0,0.6032746162932073,false_negative
NaiveBayes,when i was young i was a big fan of chuck norris i just begun getting out all his old movies on video so i can see them through adult eyes i remember that i really liked this one in particular and thought it was one of his best now that i'm a little older i can say that although it's thoroughly average i still consider it one of his better films in an acting stretch for him norris plays a cop haunted by his participation in the arrest and capture of a dangerous serial killer movie serial killers are all the rage nowadays and people would like to think of them as a wholly s invention in contrast it's good to see where the current infatuation has sprung from most obviously action movies as well as stalk n' slashers of s and s while norris attempts at both humour and any form of human compassion are ham fisted and laughable nobody could kick someone in the head quite like chuck being a big fan of steve james also i can recommend this film ditto for genre legend billy drago as well as seeing mitch from the blue brothers in a supporting role not great but it's better than anything norris did in the s,0,1,0.801557265636057,0,0.603114531272114,false_positive
NaiveBayes,after seeing meredith in beyond the prairie i had to buy another film with her staring i cannot believe how she let herself into this teenage flick it's best to watch this one with the sound off but just concentrate on meredith as she moves across the screen save your money until the tv network comes out with a dvd on beyond the prairie it's worth it at any price this one needs to pay you to see this pretty lady needs someone to put her into a script that can use both her talent as an actress and her beauty as a woman perhaps some of her latest might fit but i haven't seen them she has the smile of a cathrine bell and eyes of dana delany with a much younger body,1,0,0.19930200263493614,0,0.6013959947301277,false_negative
NaiveBayes,it's unbelievable but the fourth is better than the second and the third after the third that was awful it's incredible how they could have an unexpected sequel with new ideas chuck is the same nasty doll of the previous movies interesting the final that lets know that a fifth can be done,1,0,0.20018575351868478,0,0.5996284929626304,false_negative
NaiveBayes,this is one dreary inert self important bore when the only thing that suddenly gives a film life is a hanging you know the venture is botched philip seymour hoffman plays truman capote as a narcissistic tic ridden self indulgent cartoon voiced insect like caricature why he is this way is never explained and we get scant background information the script focuses on capote's writing of 'in cold blood' and his attachment to the damaged brothers who murdered a family of four the acclaimed writer of 'to kill a mockingbird' harper lee catherine keener accompanies capote in his initial inquires into the crime and her presence immediately suggests a far more interesting subject for a biopic unfortunately lee is quickly sidelined in favor of endless scenes of capote bemoaning his pained existence watching him is like watching dr smith from 'lost in space' complain about his delicate back to anybody who will listen for two hours the difference however is that smith was fun to watch while capote is not the film's precious self importance kills it as does director bennett miller's reluctance to add any kind of shading like the morose piano score the film is a one note wonder providing no contrast no emotional coloring and no intimate drama if capote really was this irritating why make a film about him and expect audiences to watch it though the supporting roles are well performed chris cooper is his usual stalwart self they serve such little dramatic purpose because ultimately it's all about capote director bennett and screenwriter dan futterman fail to emotionally engage their intended audience because they were clearly overwhelmed by the cultural baggage of capote's legend their product is stillborn oscar bait and is more evidence that one great genre pic has more truth in it than a dozen piles of oh so sincere crap like this,0,1,0.7970122291656757,0,0.5940244583313514,false_positive
NaiveBayes,oh boy it was just a dream what a great idea mr lynch is very lucky most people try to tell classical stories this way he can play with his little plantings and his even more little payoffs check out polanski's the lodger for far more intelligent mix of fantasy and reality,0,1,0.7965346793459689,0,0.5930693586919378,false_positive
NaiveBayes,david morse and andre braugher are very talented actors which is why i'm trying so hard to support this program unfortunately an irrational plot and very poor writing is making it difficult for me i'm hoping that the show gets a serious overhaul or that the actors find new projects that are worthy of them,1,0,0.20553694333961448,0,0.588926113320771,false_negative
NaiveBayes,first of all i am from munich where this movie takes place and believe it or not there are guys like erkan and stefan including the silly dialect i know their comedy show from the beginning and my main fear was that the movie is just an assembling of their already known jokes but it is not the jokes are evolved through the story and make in their own special way sense but if you absolutely dislike erkan und stefan hands of this movie everyone else it's worth viewing,1,0,0.2079624677904546,0,0.5840750644190909,false_negative
