best_model,text,true_label,pred_label,pred_prob_pos,correct,confidence,error_type
NaiveBayes,i can honestly say that death bed the bed that eats was a much better movie than i expected allow me to clarify the plot in case the title of the film is a little too vague there is a bed that eats an evil bed it eats people several unsuspecting women on an outing of some kind stumble across the sinister sack and ultimately fall prey to it's hunger the bed's devouring process consists of a yellow foam soaking people into it's inner stomach acid all complete with chewing sounds this is a very strange cult flick and the only film from george barry who had forgotten he made it until word of mouth of it's newfound cult status got back to him and he decided to release it on dvd not a bad movie at all if you can look past the lousy acting and enjoy the hokey effects the most laughable being the guy whose hands are eaten off and he is left with only plastic looking skeletal fingers pretty dreamlike tone to it too coming across as very surreal and aberrant mainly the whole thing involving the artist behind the painting and the demonic back story of the bed if you like bizarre no budget oddball flicks than definitely seek out death bed,1,0,0.11068438260519077,0,0.7786312347896185,false_negative
NaiveBayes,ok who ever invented this film hates humanity and wants to see them all slit their throats this film was absolute and utter filth what the heck was up with the weird old bags eyes seriously was she on some sort of horrible drug and then she like just thought she could control people she was running around with her freaking evil eye and it was like what do i have a booger hanging out of my nose what are you staring at are you like the sea witch or something all and all though i thought the graphics were top notch old chap for that alone i would give it a ten but just cover your ears when you are watching it the pure and complete evil that comes from that film will make your ears bleed and your eyelids fall off who knows you might even get a knot in your small intestine you better watch out fools,1,0,0.1132568338700999,0,0.7734863322598002,false_negative
NaiveBayes,there's not much anyone can say about this flick the plot is quite simple two police officers who also happen to be lovers are using a brothel as a stakeout in order to catch a criminal with the help of the lady of the house played by hardcore pornstar chloe as anyone can guess there's a few plot twists and some blurred alliances but the writing was just horrible even for a softcore movie i've read some previous posts about nicole hilbig's accent she plays the female cop yes it's hard to understand what she's saying at times but i think i've placed it i did some sniffing around i think she's from germany hence her odd sounding accent she makes an impression even without speaking however she's got a great looking body there were a couple of from behind sex scenes in this movie that were quite graphic for a softcore film excellent work there the three way scene toward the end wasn't bad either spoiler alert i kinda knew the female cop was gonna turn into a part time call girl at the end she enjoyed her three way way too much end spoiler i'm not gonna nitpick about the story too much seeing as this is a low budget direct to video softcore flick however it just seems like i've seen way too many movies in this genre with a similar type of storyline women b chloe and hilbig were okay as the eye candy sex b scenes were kinda short but good story c a recycled plot but whatever works eh overall b,1,0,0.11378798442594693,0,0.7724240311481061,false_negative
NaiveBayes,this movie has lots of action and little heart let's forget for a minute that it gets just about every aspect of the russian revolution wrong after all we only have only under an hour here to tell our story in fact the czar abdicated after world war i proved a disaster for the country and a provisional government tried to rule as a pseudo democracy until the leninists took power nine months later mainly because they promised to immediately withdraw russia from the war now back to our story here we have the revolution being rumored in russian newspapers in what appears to still be a functioning country until violence erupts suddenly and upends the life of nobleman baron nikita 'nikki' krasnoff douglas fairbanks jr he flees his home with his former servant girl tanyusha nancy carroll in tow and they start to make a new life in constantinople before the revolution the baron made a regular habit out of making a play for the girl not out of any real passion but out of boredom as a diversion of sorts the revolution doesn't change this and he continues to try to take advantage of what is obviously a very simple girl it certainly doesn't make the audience like this guy to see him toying with her so tanyusha follows the baron because she literally has no place to go after the revolutionaries take over the baron's home and she has known no other life other than waiting on nikki hand and foot once in constantinople nikki quickly wearies of life as a penniless laborer and that is when he meets up with his former lover russian aristocrat vera zimina who has a plan for getting them to paris where the tsarists have congregated after the revolution unfortunately for tanyusha vera's plan does not include her this film manages to completely waste the considerable acting talents of early talkie actress nancy carroll she does a good job with what little she is given to do but that is not much lilyan tashman is the standout here even though she has only a small role as russian vamp vera lilyan was so often given supporting roles just as she is here but her earthy voice and glamorous looks make her the center of attention in every scene in which she appears guy kibbee even shows up in a humorous bit as an american tourist who is curious about the russian royalty that has been forcefully ejected from their homeland,0,1,0.884287540249038,0,0.768575080498076,false_positive
NaiveBayes,even though this was a well told story i found it too unpleasant the main subject is child abuse which is never fun to see a sordid topic add to that a lot of profanity by the drunker abuser husband and a gd by a little kid no less and this movie turned me off as far as ever seeing it again also portrayed in here were punks picking on the two little boys another unpleasant viewing experience the realism of the story takes a swan dive when one of the boys flies away on a home made airplane give me a break the only positive enjoyable part of this movie is seeing the nice loving and touching relationship between the two young brothers played by elijah wood and joseph mazello the latter became a familiar face in the next couple of years with big roles in jurassic park shadlowlands and the river wild wood of course didn't hit it big until a decade later but he made it very big in the lord of the rings trilogy those two kids and narration by an unbilled tom hanks are the only facets of this film i liked,0,1,0.8814992454907138,0,0.7629984909814276,false_positive
NaiveBayes,i gave this movies a out of i think the general dislike of this movie is due to people not really understanding the plot if you think about the story line this movie actually makes perfect sense it just doesn't ever give you a dumbed down explanation its true that the special effects are sub par and it appears semi low budget but i think the originality of the plot keeps you drawn in people say that the vampire genre is overdone and clich d out but with bled what you get is not your conventional vampire flick its a dream alternate reality story line with a vampire eternal life spin on it i loved it the only thing that kept me from giving it a higher rating was the lack of special effects and that i personally dislike movies where most of the people have accents but like i said earlier if you really get the plot this is not a bad movie,1,0,0.12311725220279172,0,0.7537654955944165,false_negative
NaiveBayes,a group of teens decide to take their slumber party to an abandoned school where years prior a horrible massacre took place unfortunately for them the person responsible for the slaughter still lurks the halls of the derelict school and he is not happy with their presence this film is not like most modern teen slashers we've seen it's much darker much more suspenseful no wise cracking murderer etc and i liked it for those reasons from a film making point of view it's not great the acting is below average the writing was pretty bad and quite full of clich s containing randomly tossed in references to american horror films some that didn't even make sense like have you seen scream a girl asks yes i have and it had nothing to do with walking through the doors of an old school so it in no way relates to this film but hey it's a slasher flick those are part of the fun also the underutilization of characters was heavily exhibited in this film there were six main characters not including the security guard and to be honest only three or four were really used two characters the token black guy and some other girl that wasn't important enough to get a label barely spoke between them i'd estimate about five or six lines total also the girls other than one weren't formed well enough to differentiate them from one another they could've replaced each of the girls with one another repeatedly throughout the film and i wouldn't have noticed the difference the pacing however works well as the horror begins right from the start and rarely ceases the atmosphere is utilized well and the direction reveals some truly chilling moments although the overall appearance is a bit cheap looking due to what i assume is low grade camera equipment and operation the ending though i liked the idea they were going for was fairly poorly done it felt rushed and without explanation enough to make it effective with the amount of time they spent running around looking for nothing they could've spent a little bit more time on the conclusion to make sure it didn't feel like some random event thrown in for no good reason which is a flaw many modern horror films are afflicted with however ignoring a few irksome issues and trying to focus on the first of the film rather than the ending this is actually a rather good modern slasher that should be checked out especially if you're a fan of spanish and or atmospheric horror obligatory slasher elements violence gore there's a good bit of blood and gore realistically done but not buckets the violence is extremely well done not to excess but pretty brutal at points sex nudity little bit and with the hottest girl in the film cool killer well security guards are hardly considered 'cool ' but this guy is pretty wicked his creepy smile was chilling scares suspense the suspense is top notch very tense very well done there are also some extremely creepy moments that fused jump scares and the spooky atmosphere mystery none at all really awkward dance scene of course between a couple of guys and a half unwilling female in the flashback classic quote of the film 'one more trophy ' final verdict this may be stretching it but fans of session might want to check it out simply for the similar tone and atmosphere ap,1,0,0.12476015621952873,0,0.7504796875609425,false_negative
NaiveBayes,there is no denying that this is a bad movie the acting isn't great likewise the script acting and direction still i cannot wait until its video release from anchor bay everyone knows there are several bad movies out there that have a tremendous appeal to them this one tops my list,1,0,0.12656614215155207,0,0.7468677156968959,false_negative
NaiveBayes,is this a bad movie of course what were you expecting from a movie called beach babes from beyond it is a babes in bikini movie and has no pretensions of being otherwise given this is not a room with a view or schindler's list if you wanted a film like a room with a view then you would not be looking at beach babes from beyond but if you are looking for a good babes in bikini movie with almost no plot this is the one for you this flick delivers on what it promises and then some it is pure adolescent fun there were lots of babes in and out of bikinis the movie was quite funny and great to watch these were some of the most beautiful women i have ever seen on home video every high school kid should watch at least one bad movie like this this is actually one of the most memorable movies i have ever seen so unashamedly i say again if you are going to watch only one babes in bikini movie this is it,1,0,0.12685814078836471,0,0.7462837184232706,false_negative
NaiveBayes,if you are dating a girl that is into wicca many parts of this movie were killer and the feeling you get from this movie while watching it and immediately after is enough alone to sit through it all but some things really bothered me about this film that i cant really put my finger on i definitely think that this movie is one that any art student or photography student should see b c of the camera style and graininess that ive never seen but that is just it it looks like an art student made it and the plot if there is any is so jumpy that you really need to be on a lot of drugs to get just what is going on,1,0,0.12845986440668067,0,0.7430802711866387,false_negative
NaiveBayes,what could ever happen in a dull texan town in summer well a bunch of teenagers find out a few things can and do happen it turns out the mexican werewolf of this story is nothing less than el chupacabra and the movie unlike the name would suggest is not a remake or lookalike of the american werewolf movies but something completely different overall for an obviously low budget movie it's not bad some clever camera work quite decent looking traditional creature and gore effects and for once not all knowing people that can and do make mistakes like shooting a colleague thinking it's the big bad beast and are baffled by things they could not possibly know sit down at this expecting a blockbuster million dollar production and you will turn it off in disgust after a short while sit down at this expecting a bit of entertainment and a relatively simple story and it's quite good overall it gets an from me for being creative having ok acting and pulling off some good work for the budget this movie had,1,0,0.1291741632360749,0,0.7416516735278502,false_negative
NaiveBayes,i originally posted the first user comment on this movie and claimed it was crap and it didnt make sense i didnt make sense campfire tales is a thoroughly enjoying film now that im years older and watched it last night the actors were famous but not too famous the acting itself was more than acceptable it was rather good i will rate the movie per segment of films the black and white scene a k a the hook this one was rather pointless it looked good but didnt hold much grip at all the only disappointing one i dont think it was even included as a segment here is the scare o meter poor the r v story honeymooners stuck in woods possibly the most entertaining of all tales the acting was good in this one too dissapointing bout the typical caravan sex scenes yet it was intruiging you think who was knocking on that door it had suspense and not too gory liked this one very good internet chat tale little girl meets psycho this was a smart addition gore left at a minimal frights left at extreme although dull at times the last few minutes were most entertaining dont get me wrong it was still fun to watch real creepy and could happen to anybody so watch who youre talking to very good ghost tale man kisses ghost not the best it wasnt too atmospheric for a ghost tale this one was strange the aspects were rather good playing music and the screaming but everything was too real to be ghastly although it was good it was quiet bloody and could have been better with that idea acceptable the ending the lost teenagers these are the attractive gals and guys telling the tales through out the film the best thing about the film is definantley the ending it set a great impression the ending was totally un expected watch it it was so well done the realism was spectacular top notch the film overall campfire tales was more than i used to take it for i actually like it so much now im buying it on video cause its a truly entertaining horror movie forget the trash you see these days like many im dissapointed that this didnt really go nowhere it was straight to video to me it was better than all the hype horror you see these days overall for campfire tales very good out of,1,0,0.130407243665991,0,0.739185512668018,false_negative
NaiveBayes,director lesley selander's thoroughly routine outdoor yarn the yellow tomahawk pits the cheyenne against the u s cavalry with leathery tough rory calhoun in the middle as the seasoned buckskin clad indian scout who has to lead the survivors to safety this united artists western was lensed in color but the tv print that turner classic movies aired was inexplicably in black white the action opens with adam reed rory calhoun of black spurs eluding several indians and riding up to palaver with his old friend and cheyenne chief fire knife lee van cleef of the good the bad and the ugly who has killing on his mind fire knife warns adam that his cheyenne braves are poised to wipe out a nearby cavalry fort under construction because it violates a treaty that the indians made with the government on his way to inform stuck up camp commandant major ives warner anderson of objective burma about the impending indian attack adam discovers a beautiful wood nymph seductively treading water in a lake katherine 'kate' bolden peggy castle of i jury is another of those silly women in westerns that bathe nude in the middle of indian country without a care in the world castle appears to be genuinely nude in her bathing scenes too perhaps the most memorable scene of all in this otherwise predictable western naturally major ives dismisses adam's warning from fire knife until the commander realizes that somebody has raided his ammunition dump far outside the fort this is one of the many questions that the richard alan simmons' screenplay leaves unanswered in this trim minute oater why would the cavalry bury their ammunition at a secret spot in the desert rather than keep it on the premises in the fort no sooner have they made this discovery than the indians attack knock out of hero and leave him as the only survivor before this attack a pair of white prospectors rides into the fort sawyer peter graves of stalag brings in his partner with an arrow in his chest while adam is getting hot water to help in removing the arrow the greedy sawyer grinds the shaft in deeper and kills his helpless partner later we learn that sawyer and his partner had struck gold the question of the dispersal of the gold is also left unanswered after our heroes survive the ordeal adam and fire knife have one final pow wow and fire knife demands that adam hand over major ives or everybody will die naturally adam refuses and the indians begin to whittle down the whites james best in a supporting role as a cavalryman gets an arrow in the back for his efforts noah beery jr plays a aimable mexican scout pursued by a sexy indian damsel appropriately named honey bear oscar winning actress rita moreno of west side story and robert bray of lassie fame is on hand briefly as the ill fated cavalry officer that kate had planned to marry the biggest surprise in this unremarkable western shot on location in kanab utah is that the evil cavalry officer ives who slaughtered indian men women and children at the infamous sand creek massacre has been keeping a secret that he is a native american too ironically the taut bow that fire knife gives out of friendship to adam at the outset of the hostilities is what our heroic scout uses to kill the stalwart cheyenne warrior after he has run out of bullets the yellow tomahawk concludes on an ambiguous note the survivors reach another outpost fort ellis where adam and ives furnish their respective reports about the issue to an army general but we never learn the outcome of this meeting is this artistic ambiguity or yet another unanswered question producer howard w koch is no relation to casablanca scenarist howard koch ultimately the yellow tomahawk is one of many pro indian westerns that appeared in the aftermath of broken arrow where the native american is viewed as a noble savage unjustly treated by some but not all whites selander who made dozens of westerns during the s and the s makes this minor western tolerable despite its thin characters and familiar predicament calhoun stands out of an above average cast as the always serviceable leading man and good looking castle is worth watching for her feminine charms peter graves plays a skunk as was usual in most of his early roles actually lesley selander did a more satisfactory dramatic version of this movie the year before called war paint with robert stack incidentally noah beery jr and rita moreno both went on to become regulars on the rockford files,0,1,0.8693764186722612,0,0.7387528373445225,false_positive
NaiveBayes,hollywood had a long love affair with bogus arabian nights tales but few of these products have stood the test of time the most memorable were the jon hall maria montez films which have long since become camp this one is filled with dubbed songs anachronistic slang and slapstick it's a truly bounteous crop of mesopotamian corn and pretty near intolerable today it was nominated for its imaginative special effects which are almost unnoticeable in this day and age consisting mainly of trick photography the only outstanding positive feature which survives is its beautiful color and clarity sad to say of the many films made in this genre few of them come up to alexander korda's original thief of baghdad almost any other arabian nights film is superior to this one though it's a loser,0,1,0.8680041427030599,0,0.7360082854061198,false_positive
NaiveBayes,lol the mere fact that i start off my review with 'lol' says it all i used to watch this movie all the time as a kid and even then i sensed the silliness of it all the low budget horrible acting and lame script was ever apparent back then i watched it again yesterday and just couldn't stop laughing it's so bad it's actually good lol like another reviewer said it doesn't take itself seriously there's no way one could look at this movie and say that the makers did so the soundtrack is so funny i laugh every time i hear it the 'climax' is just a laugh riot it's an all out war zone in new york full of explosions and total chaos so ridiculous you can't help but chuckle at the sight of it other hilarious moments the scene with kersey and the cop running side by side like cowboys against the whole wild west was so cheesy it was funny it killed me how the bad guys could be shooting at kersey and he could even drop down on one knee taking ever so careful and slow aim and not get hit lmao of course with him it was one shot one kill with his elephant handgun lol another hilarious scene was the end when he finally killed the leader of the gang with a rocket launcher lol destroying the whole side of the apartment building with it it's apparent that kersey is all but used to losing loved ones when his new girlfriend is quickly disposed of after only a few dates the acting is so bad that you can't blame anyone that could only think that kersey is mad at the destruction of the car lol he runs down looks at the carnage and just walks away again so bad it's good out of stars,1,0,0.13303580811383917,0,0.7339283837723216,false_negative
NaiveBayes,i just finished watching this horribly depressing drama and realized that in light of recent dramas such as these the only ones who could be considered abnormal are those who are least aware that life is nothing more than tragic i would suggest how nauseatingly defeatist and counter productive this conclusion is even if relationships and outlooks like those presented in this movie are grounded in fact to some degree but instead i realized that these films have made the very determination of the great tragedy trivial when the same boring situations the same suffocating dysfunctional families and friendships continue to play out just have they been over and over again in some sort of attempt to knock out previous distortions of family life much of it existing in the s and earlier with personality and character aberrations being made ever so subtle supplanting it instead with the reality of how things actually are that in fact what we are watching is no longer the dysfunctional but in fact a normal existence and set of circumstances that has actually existed all along but of which we may have been previously been unaware and thus have ignored or at least denied only problem is that too many films have been trying to make this point and by doing so in nearly identical form when i had read the synopsis for the film i immediately thought of 'ice storm ' while watching the depressing lifelessness of the travis family which seemed to endure repeated emotional berating i immediately recalled 'american beauty ' and in some regards the interactions between the parents and the middle child tim i drew similarities from 'igby goes down ' 'imaginary heroes' may be a novel experience maybe a refreshing one deemed so for an honest portrayal of character that as said before is often not permitted to exist in the films of family which is idiotic to think anyways considering we were already seeing these kinds of relationships displayed in films like 'ordinary people' as early as and which go back even further than that but to the well versed viewer these films may offer nothing new they have in fact become a rather tired testimony of too many filmmakers who may try to out do the other with the amount of trauma and apathy they can pack into one family and here it extends to neighbors and friends in fact 'imaginary heroes ' the latest in this genre i do think there have been enough films to accurately declare it a 'genre' crams so many disasters and surprises into one family that they would make prize finds for a daytime talk show host it is the story of a family who is tested by the suicide of the eldest son a talented and decorated swimmer who hated the sport with a passion the youngest son knew this the father was in a daze and blinded by the push for competitiveness in his all star son and it's not clear that the mother and sister had much of a relationship with the young man granted it is no less entertaining to some extent for those who find this material exhaustively depressing after a while and the performances are quite good especially by sigourney weaver and jeff daniels but i sure hope that filmmakers in the future wishing to add to the commentary of struggling familial relationships which coincidentally or not always seem to be upper middle class white suburban families intend to offer something new by way of material and insight i should see no distinction and consequently no purpose otherwise,0,1,0.8651711404635681,0,0.7303422809271363,false_positive
NaiveBayes,this review contains a huge spoiler but i don't know how to explain how cool it is without giving it away i saw pinoccio's revenge a while ago now you might think it's just a rip off of child's play indeed there are similarities however chucky was a possessed doll who works independently of the kid it is possible that pinoccio is possessed with a demon or cursed or something however the puppet itself is actually completely inanimate the kid is insane and the kid is the one killing people everyone including the audience the survivors and the kid herself thinks it's the doll but it's the kid the nudity is almost a pity because otherwise i could tell everyone to see it because it really is an interesting horror movie,1,0,0.13568897671339353,0,0.728622046573213,false_negative
NaiveBayes,this movie deserves the i'm giving it but it's not the that you'd give to movies like 'the godfather' or 'goodfellas' or 'psycho' this is the kind of you give to a movie which just makes you laugh over and over again it's the most horribly written and directed movie yet it doesn't fail to entertain it has the most amateur effects yet you enjoy every moment i saw this movie today on tv and i didn't want to move away read the following dialogue to know why whole college is standing around manisha who has just undergone a rape attempt and the guys who attempted the rape are asking for forgiveness bad guy please forgive us bad guy yes we won't do it again no response from manisha akshay come on forgive them manisha i don't know akshay you are a beautiful woman and even dead men can get aroused by you and these are living young males don't blame them pancholi yeah manisha manisha to suniel what if they tried to rape your girlfriend suniel i'd break their hands legs and kill them but anyways just forgive them akshay yeah if you don't forgive them then it will be as though you are too arrogant about your beauty now that is a true masterpiece of a dialogue this movie never fails to entertain mainly because there are so many goofs and unrealistic situations the bad guy munish can do basically anything he can blow a sandstorm from his mouth or he can get a motorcycle from his backside and just as easily make it disappear again every actor takes turns to speak one line from akshay then from suniel then from arshad then aftab then nigam it's the main rule followed by the director so that equal screen time is given to each guy and then there's the all powerful pendant which can cause even a speeding car to go right through you without you being harmed all these things make it an enjoyable movie and i can watch it over and over again i think this movie can go into the comedy hall of fame if there is one the only problem is that it wasn't trying to be funny,1,0,0.1365194876715288,0,0.7269610246569425,false_negative
NaiveBayes,lois weber's film hypocrites was and still kind of is a very bold and daring film i enjoyed it and was very impressed by the filming and story of it the priest sees the hypocrisy of the people in his church and tries to show them the naked truth the people are appalled when he reveals the naked statue portraying truth after failing to lead them to it and the few that did help along the way the people do not want to face the truth that they are doing anything wrong but it shows them putting things before god going to beach parties acting inappropriate their materialistic ways and other things in which the people of our world do that tend to not be morally right in the end failing to gain any followers he must enter into the gates of heaven alone this film seems to me to be very bold in the fact that a naked woman is shown throughout it especially considering the time period in which this film was made the imagery and symbolism portrayed in this movie i found incredible the way they made the naked woman translucent and using a naked woman to symbolize the naked truth shows a lot of creativity and art showing the different sins of the people as they walked down the road and refused to follow along the path each with different excuses setbacks and or higher priorities was a great way of representing the people of today this film does a very good job of getting the moral message across to its audience lois weber has a tremendous way of capturing her spectators' attention with her creativity symbolism visuals and through auditory even the music of the piano throughout this film is very beautiful and fitting with the whole theme,0,1,0.8626196590417001,0,0.7252393180834003,false_positive
NaiveBayes,this owes a great deal to the plot of captains courageous although he is quite grown up it is partly the story of a wealthy lad who is shanghaied as a crew member aboard a cargo vessel and becomes a man in the process moran of the title is a boyish young woman also brought up on a vessel owned by her father when the cargo burns she and crew members are evacuated to our lad's ship however the captain has smuggling on his mind and his intentions are not honorable where moran is concerned the inevitable ensues our lad falls for the mannish moran and she for him in the end evil is subdued and the lovers are united some interesting dialogue points out that moran belongs to no man and no woman a nod to sappho here dorothy dalton is appropriately sexless as moran and not too attractive either valentino does well in a romantic action role his sexy build and physique are shown off to advantage and the role is quite a masculine one he is very appealing this is no great film but it passes the time what it really showcases is valentino's beauty and sexiness,0,1,0.8618729129937759,0,0.7237458259875518,false_positive
NaiveBayes,i know it was supposed to be a long walk but really the costumes were a bit yuk but still it was the 's i suppose it was a bit long and dull so give me the newer version any day,1,0,0.14200154714564567,0,0.7159969057087087,false_negative
NaiveBayes,beloved tale of hero benji higgins the dog who is many different things to many different people in his busy day benji grabs breakfast at the house of two young children has a chat with an officer of the law chases an old lady's cat and reminds an aging caf owner to start on the day's special helper to some amusement to others he is companion to all trouble arises when his young friends are kidnapped and taken to the abandoned mansion that he calls home from here on we know only benji can save the day plot is routine from writer producer director joe camp and he does tend to over do the slow motion effects audiences though will find it hard to resist the lovable little pooch and kids of all ages are sure to adore him cast were never going to be anything but background to benji not what you'd call inspired but fun family fare academy award nominee for benji's theme i feel love saturday july video,0,1,0.8571885546480389,0,0.7143771092960778,false_positive
NaiveBayes,what is he supposed to be he was a kid in the past and the future this movie had a lot of problems is he a ghost or just a strong kid man what a piece of crap i'm still confused also is he supposed to be an abortion strange very strange this movie will mess with your mind and it's not very scary just confusing why was he where did what was the oh who cares milo isn't worth it my score,1,0,0.14306755357705098,0,0.713864892845898,false_negative
NaiveBayes,this all but ignored masterpiece is about the monkees becoming aware that they are fictional characters in a movie head and that everything they do or say had already been written in an unseen script they seem to be following head was written by jack nicholson rafelson and peter tork during a three day lsd trip in a suite at an expensive hollywood hotel the other three monkees only acted in it they fight this every way they can by doing things not in the script they deliberately flub their lines walk off sets tear up scenery punch other actors for no reason and ultimately commit suicide by jumping off a bridge for instance in the rapid flashes of a psychedelic party scene if you watch frame by frame you can see rafelson sitting next to the camera and cameraman very deliberately shooting into a mirror he is revealing that the party is actually fake and is being shot in a studio with actors who suddenly drop out of character and walk away in the middle of a conversation when the director yells cut the monkees however never drop out of character because those characters are also who they really are that ends up being the core of the revelation soon to come at every turn they realize their increasingly bizarre actions were exactly what they were supposed to do in the scripted film they can't escape being in you say they went crazy and walked through the sky which turns out to be painted on paper and hung from the ceiling as the set's background no problem hey hey they're the monkees and those wacky guys just keep monkeying around in the end even their deaths did not set them free that was how the movie was supposed to end and their motionless waterlogged bodies are fished out of the river put in another box and stacked in a film studio warehouse until the characters are needed again for another studio production this is made all the more poignant by the fact that the monkees really are fictional characters who forced themselves into the real world they did it through the power of their music ironically near the end peter tork has what he rightly sees as a hugely profound revelation that solves their problem but unfortunately no one listens peter realizes it doesn't matter if we're in the box the film he means that it doesn't matter if will is free or illusory and that the only important thing is that you just let the present moment occur and occur you need to just let 'now' happen as it happens without analyzing or evaluating or judging whether the experience is valid by some abstract definition when you can't even tell the difference will being free or not doesn't matter tying to figure out if you are the real you is just a pointless waste of time i saw this film at a very important time in my life i was trying to figure out how to escape being just that geeky creepy nerd girl by thinking about it intensely instead of just having fun i e sex like everyone else did but the revelation in head broke my self imposed recursive trap and helped me more than rafelson or nicholson or tork will ever know for decades i've watched head and wished i could thank pete was this a good movie uhh how about like,1,0,0.14401749281644036,0,0.7119650143671192,false_negative
NaiveBayes,this movie is way too long i lost interest about one hour into the story saratoga trunk tells the story of ingrid bergman who is an the child of a prominent new orleans man and his mistress after her mother dies in paris bergman comes back to new orleans to scandalize her father's legitimate family and to blackmail them she meets gary cooper who is likewise seeking revenge against the railroad tycoons who cheated his father out of his land in texas she draws him into her schemes and the movie climaxes at a saratoga resort long and boring but worth watching if you are a bergman or cooper fan the midget cupidon provides the only bright spot in this meandering story,0,1,0.8556650019966558,0,0.7113300039933117,false_positive
NaiveBayes,crazy scottish warrior race stranded deep in outer space low on food and budget free started ten now down to three who will help these men of pluck with visual effects that semi suck but i kinda liked the freaky being if i met one then i'd be fleeing but not if i had scottish mates we'd f'n swear and avoid that fate so in the end it wasn't botched it was a dvd i'm glad i watched but if they ever make a sequel dump some actors not all were equal some were good with gritty acting some were wooden and should maybe pack it in but the action kept me watching all the shooting shouting didn't stall i'll tell my friends not to fear and watch again in another year,1,0,0.1456056528184601,0,0.7087886943630798,false_negative
NaiveBayes,maybe like most others who have seen this film long after it's premiere on television i wanted to see many of my favorite actors in old and obscure form which is exactly what 'slow burn' is except aside from the nostalgic value the movie itself is not very good eric roberts plays former reporter jacob ash hired by a gerald mcmurty raymond j barry a rich artist to investigate the whereabouts of his estranged son brian who had been living with his mother laine beverly d'angelo for the past few years in a phillip marlowe esquire fashion jacob ash narrates what would become more than just an investigation into the whereabouts of brian but once jacob tracks down laine his discoveries break open wide a whole lot of trouble perhaps because events in the film move too slowly there is never much suspense to this little thriller not even by the end with the finale routine of revealing the culprits and their motives however as said before this movie is probably one that will draw attention for it's then relatively unknown cast of actors which include both a very young eric roberts as well as the adorable johnny depp who plays laine's stepson donnie that may be reason enough to give it a try if you can find it,0,1,0.8527011643700922,0,0.7054023287401845,false_positive
NaiveBayes,clearly this film was made for a newer generation that may or may not have had an inkling of charles bukowski's work the autobiographical henry chinaski character in bukowski's stories was brilliantly portrayed to perfection by mickey rourke in 's 'barfly' also starring faye dunaway anyone who has seen 'factotum' should certainly see 'barfly' to get a better look at how bukowski wrote his character 'factotum' lacks the greasy seediness of bukowski's screenplay and the fearless hopelessness of his loner hero the inadvertent humor that bubbles through in the dark desperation of chinaski's misadventures doesn't work for dillon as it did so admirably for the overweight filthy blood soaked rourke rourke's character makes the pain and pleasure of the previous night's misbehavior a place setting for yet another grueling ugly day in the life of a drunken misanthropic unknown writer dillon's character misses these marks in favor of a strutting handsome relatively clean looking wanna be writer that scarcely passes for any moment in that of chinaski's story dunaway's sleazy heroine wanda is the perfect complement to the ne'er do well henry the women in 'factotum' can't hold a candle to dunaway's 'distressed goddess' and the use of more profane sexual subject matter in 'factotum' proves to be more of a crude distraction than a tip of the hat to bukowski's raw and unapologetic portrayals of dysfunctional relationships i was stunned at how many of the exact same scenes were used in 'factotum' marisa tomei buying all the stuff and charging it to the old man is an exact rip off from 'barfly' if you want to see the best bukowski stories on film see 'barfly' and 'love is a dog from hell' which also goes by the title 'crazy love',0,1,0.8508287442475656,0,0.7016574884951312,false_positive
NaiveBayes,this film is not at all as bad as some people on here are saying i think it has got a decent horror plot and the acting seem normal to me people are way over exagerating what was wrong with this it is simply classic horror the type without a plot that we have to think about forever and forever we can just sit back relax and be scared,1,0,0.14924588383826626,0,0.7015082323234675,false_negative
NaiveBayes,the core message is strong the cast has given it their best shot the packaging is excellent but the screenplay is seriously over dramatized and every cliche in the book on women's suffering in india has been over used to the max,0,1,0.850433486781028,0,0.7008669735620561,false_positive
NaiveBayes,death wish is exactly what a bad movie should be terrible acting implausible scenerios ridiculous death scenes creepy evil for no reason villains the last minutes of this movie just might be the best minutes ever put on film especially in the scene where the decent hardworking citizens string chains across the street knocking down the evil bikers and then shoot them only to be joined by the neighborhood children in celebration and how can i forget the elderly woman with the broom she's sweeping out the scum and if that's not enough let's not forget how quickly the punks give up after fraker is killed i'm laughing just thinking about it i also love the death scene of kersey's girlfriend he just walks away after seeing her get blown up it's little things like this that make death wish such a bad movie and i'm not even mentioning the bizarre soundtrack i watched this movie because of martin balsam who i seriously think is one of the finest character actors ever and who's own getting beaten up by the scum scene is hilarious and i walked away with a new favorite movie thank you death wish for making me laugh so hard some other things i forgot to mention the weird sound effect after kersey says cash when buying his used car ha it's so evil sounding mandy fraker mandy did the writers run out of tough guy names the fact that the gangs apparently have a lend and lease thug exchange program i need some more guys and that mandy has a working phone line in an abandoned building at the end of the movie after kersey blows up fraker is it just me or does it look like the street gang is about to break into choreography as they're giving up just watch how in sync they are after the female punk gives the stop signal i love this movie nothing cheers me up like death wish,1,0,0.1546750190408565,0,0.690649961918287,false_negative
